word,phonetic,pos,meaning,example,example_trans,image_url
anonymous,əˈnɒnɪməs,adj.,adj. 匿名的，无名的；无特色的，不知名的；不具名的，不署名的,,,
answer,ˈɑːnsə(r),n.,n. 回答，答复；答案；解决方法，办法；v. 回答，答复；符合，满足,,,
anticipate,ænˈtɪsɪpeɪt,v.,v. 预期，预料；预先采取行动，抢先；期待，盼望,,,
anxiety,æŋˈzaɪəti,n.,n. 焦虑，忧虑；焦急，渴望,,,
anxious,ˈæŋkʃəs,adj.,adj. 焦虑的，担心的；渴望的，急切的,,,
apart,əˈpɑːt,adv.,adv. 分开地，隔开地；除...之外；成为碎片，破碎,,,
assassinate,əˈsæsɪneɪt,v.,v. 暗杀，刺杀（尤指重要人物）,,,
assault,əˈsɔːlt,n.,n. 攻击，袭击；抨击，严厉批评；v. 攻击，袭击；抨击，严厉批评,,,
assemble,əˈsembl,v.,v. 集合，聚集；装配，组装；收集，整理（信息、证据等）,,,
assembly,əˈsembli,n.,n. 集会，集合；装配，组装；议会，立法机构；装配体，组件,,,
assert,əˈsɜːt,v.,v. 断言，声称；坚持，维护（权利等）；表现出，显示,,,
component,kəmˈpəʊnənt,n.,n. 组成部分，成分，构件；要素，因素,,,
compose,kəmˈpəʊz,v.,v. 组成，构成；创作，作曲；使平静，使镇定；撰写，写作,,,
composition,ˌkɒmpəˈzɪʃn,n.,n. 作文，文章；构图，布局；成分，构成；创作，作曲；和解，协议,,,
comprehend,ˌkɒmprɪˈhend,v.,v. 理解，领会；包含，包括,,,
comprehension,ˌkɒmprɪˈhenʃn,n.,n. 理解(力)，领悟(力)；理解力测试，阅读理解(练习)；(语言学习中的)理解训练,,,
comprehensive,ˌkɒmprɪˈhensɪv,adj.,adj. 全面的，综合的；详尽的，包罗万象的,,,
condemn,kənˈdem,v.,v. 谴责，严厉指责；判刑，宣告有罪；宣布...不适于使用；注定，使...终止,,,
condense,kənˈdens,v.,v. 浓缩，使浓缩；压缩，使缩短；凝结，凝聚,,,
condition,kənˈdɪʃn,n.,n. 状况，情况；条件；健康状况；疾病；（社会、工作等的）条件，环境；v. 训练，使习惯于；护理（头发等）；影响，制约,,,
conduct,kənˈdʌkt,v.,v. 引导，带领；实施，进行；指挥（乐队、合唱团等）；传导（热、电等）；n. 行为，举止；管理方式，经营方式,,,
conductor,kənˈdʌktə(r),n.,n. 指挥家；售票员；导体；导管；传导体,,,
disable,dɪsˈeɪbl,v.,v. 使失去能力，使残废；使无效，使不能运转,,,
disappear,ˌdɪsəˈpɪə(r),v.,v. 消失，不见；消失，消散；消亡，灭绝,,,
disappoint,ˌdɪsəˈpɔɪnt,v.,v. 使失望，使扫兴；辜负，使落空,,,
discipline,ˈdɪsəplɪn,n.,n. 纪律；学科，专业；自制力；训练；v. 管教，惩戒,,,
disclose,dɪsˈkləʊz,v.,v. 揭露，公开；泄露（秘密），透露（信息）,,,
discover,dɪˈskʌvə(r),v.,v. 发现，找到；了解到，查明；发觉，察觉,,,
discovery,dɪˈskʌv.ər.i,n.,n. 发现，发觉；被发现的事物；（法律）披露，证据开示,,,
hoist,hɔɪst,v.,v. 升起，举起，吊起；n. 起重机，升降机,,,
hold,həʊld,v.,v. 握住，拿着；保持，维持；举行，举办；容纳，装得下；保留，保存；认为，相信；延迟，推迟；n. 控制，掌握；支撑物，把手；保留地，据点,,,
holder,ˈhəʊldə(r),n.,n. 持有人，所有人；容器，支架；持有者，拥有者；支架，托架,,,
household,ˈhaʊshəʊld,n.,n. 家庭，家人；家务；adj. 家庭的，家用的；家喻户晓的，众所周知的,,,
however,haʊˈevə(r),adv.,adv. 无论如何，不管怎样；conj. 然而，但是,,,
huddle,ˈhʌd.əl,n.,n. 一群人聚在一起（尤指为了讨论）；v. 挤在一起；蜷缩；聚集在一起（尤指为了讨论）,,,
narrative,ˈnærətɪv,n.,n. 叙述，记叙文；故事，叙事；adj. 叙事的，叙述的,,,
narrow,ˈnærəʊ,adj.,adj. 狭窄的，窄的；有限的，局限的；勉强的，刚刚的；狭隘的，心胸狭窄的；v. 使变窄，缩小；减少（差距、分歧等）,,,
nasty,ˈnɑːsti,adj.,adj. 令人不快的，讨厌的；恶劣的，糟糕的；危险的，严重的；（人）脾气坏的，刻薄的,,,
nation,ˈneɪʃn,n.,n. 国家，民族；国民，全体居民,,,
national,ˈnæʃnəl,adj.,adj. 国家的，全国性的；民族的，国民的；n. 国民，公民,,,
nationality,ˌnæʃəˈnæləti,n.,n. 国籍；民族，族裔,,,
native,ˈneɪtɪv,adj.,adj. 本地的，土生土长的；母语的，本族语的；天生的，固有的；n. 本地人，土著居民,,,
natural,ˈnætʃrəl,adj.,adj. 自然的，天然的；正常的，自然而然的；本能的，天生的；自然科学的；n. 自然的事物，天生的才能,,,
nature,ˈneɪtʃə(r),n.,n. 自然，大自然；本性，天性；种类，性质；本质，实质；自然界；天然特性,,,
overall,ˌəʊvərˈɔːl,adj.,adj. 全面的，总的；adv. 总的来说，全面地；n. 工作服，罩衫,,,
overcome,ˌəʊvəˈkʌm,v.,v. 战胜，克服（困难、问题等）；压倒，制服；使受不了，使不知所措,,,
overlap,ˈəʊvəlæp,n.,n. 重叠，交叉；重叠部分，交叉点；相同或相似之处；v. 部分重叠，交叉,,,
portion,ˈpɔːʃn,n.,n. 一部分，一份；一份食物，一客；v. 分配，分派,,,
possibility,ˌpɒsəˈbɪləti,n.,n. 可能性，可能；可能发生的事，可能性,,,
possible,ˈpɒsəbl,adj.,adj. 可能的，可能发生的；可行的，做得到的；n. 可能的事，可能性,,,
potential,pəˈtenʃl,adj.,adj. 潜在的，可能的；潜在的，可能的；有潜力的；n. 潜力，可能性；潜力，可能性；潜在价值；潜在能力,,,
pour,pɔː(r),v.,v. 倒，注；倾泻，流出；大量涌入，蜂拥而至；n. 倾倒，倾泻,,,
remote,rɪˈməʊt,adj.,adj. 遥远的，偏僻的；远程的，遥控的；微小的，细微的；n. 遥控器,,,
remove,rɪˈmuːv,v.,v. 移开，搬走；脱掉（衣物等）；去除，去掉；免职，解雇；消除（障碍等）；清除，删除,,,
removal,rɪˈmuːvl,n.,n. 移除，去除；搬迁，迁移；免职，解雇；清除，清理,,,
remain,rɪˈmeɪn,v.,v. 继续存在，保持；逗留，停留；剩下，遗留；n. 残余，遗迹,,,
remainder,rɪˈmeɪndə(r),n.,n. 剩余物，余数；剩余部分，其余部分,,,
remains,rɪˈmeɪnz,n.,n. 遗体，遗骸；遗迹，遗存；剩余物，残余；v. 仍然是，依然是；留下，剩下,,,
remedy,ˈremədi,n.,n. 治疗方法，药物；补救办法，解决方案；v. 纠正，补救，治疗,,,
remember,rɪˈmembə(r),v.,v. 记得，记住；回想起，想起；记住，铭记；记起，回忆起；记得做某事；纪念，缅怀,,,
remind,rɪˈmaɪnd,v.,v. 提醒，使想起；使想起，使联想到,,,
render,ˈrendə(r),v.,v. 提供，给予；使成为，使变得；表达，呈现；翻译；演绎，表演；粉刷，涂抹；递交，呈递；回报，报答,,,
contemporary,kənˈtempərəri,adj.,adj. 当代的，现代的；同时代的，同时期的；当代的，现代的；同时代的，同时期的；当前的，同时发生的；n. 同代人，同辈人,,,
contempt,kənˈtempt,n.,n. 蔑视，轻蔑；藐视法庭,,,
content,kənˈtent,adj.,adj. 满意的，满足的；n. 内容，目录；容量，容积；v. 使满足，使满意,,,
contend,kənˈtend,v.,v. 争论，争辩；竞争，争夺；声称，主张；应对，处理,,,
contest,kənˈtest,n.,n. 比赛，竞赛；争论，争辩；v. 争夺，竞争；对...提出异议，争辩,,,
context,ˈkɒntekst,n.,n. 上下文；语境；背景；环境；前后关系,,,
contract,ˈkɒntrækt,n.,n. 合同，契约；协议，合约；v. 订立合同，签约；收缩，缩小；感染，染上（疾病）,,,
contradict,ˌkɒntrəˈdɪkt,v.,v. 反驳，否定；与…相矛盾，不一致；否认（某事）；与…相抵触，相冲突,,,
contrary,ˈkɒntrəri,adj.,adj. 相反的，对立的；倔强的，爱唱反调的；n. 相反，对立面,,,
contrast,ˈkɒntrɑːst,n.,n. 对比，对照；差异，差别；v. 对比，对照；形成对比，显出明显的差异,,,
diverse,daɪˈvɜːs,adj.,adj. 不同的，各式各样的；多样化的，多元化的,,,
diversion,daɪˈvɜːʃn,n.,n. 转移，转向；消遣，娱乐；分流，改道；偏离；转移注意力的事物,,,
divert,daɪˈvɜːt,v.,v. 转移（注意力、资金等）；使转向，使改道；使娱乐，使消遣,,,
divide,dɪˈvaɪd,v.,v. 分开，分割；分配，分发；使产生分歧，使不和；n. 分歧，差异；分水岭，分界线,,,
dividend,ˈdɪvɪdend,n.,n. 股息，红利；（数学）被除数；好处，益处,,,
division,dɪˈvɪʒn,n.,n. 分割，划分；除法；部门，科室；分歧，分裂；师（军队单位）,,,
document,ˈdɒkjumənt,n.,n. 文件，公文；证件，证书；v. 记录，记载,,,
documentary,ˌdɒkjuˈmentri,n.,n. 纪录片；adj. 纪录的，记录的,,,
execute,ˈeksɪkjuːt,v.,v. 执行，实施；实现，完成；处决，处死；签署并使生效,,,
executive,ɪɡˈzekjʊtɪv,n.,n. 经理，主管；行政部门，执行机构；adj. 执行的，行政的；高级的，决策的,,,
exemplify,ɪɡˈzemplɪfaɪ,v.,v. 作为…的典型例子；示范；例证,,,
exert,ɪɡˈzɜːt,v.,v. 运用，施加（力量、影响等）；尽（力），努力,,,
exhaust,ɪɡˈzɔːst,v.,v. 使精疲力尽，使筋疲力尽；用尽，耗尽；n. 排气装置，排气管,,,
exist,ɪɡˈzɪst,v.,v. 存在，生存；继续存在，持续,,,
existence,ɪɡˈzɪstəns,n.,n. 存在，生存；实在，实有；生活方式,,,
exotic,ɪɡˈzɒtɪk,adj.,adj. 来自异国的，外来的；奇异的，异国情调的；稀有的，珍奇的；异国风情的，富有异域特色的,,,
moral,ˈmɒrəl,adj.,adj. 道德的，有关道德的；精神上的，心理上的；n. 道德，品行；寓意，教训,,,
morality,məˈræləti,n.,n. 道德，道德观念；道德规范，道德准则,,,
moreover,mɔːrˈəʊvə(r),adv.,adv. 此外，而且，再者,,,
mostly,ˈməʊstli,adv.,adv. 主要地，大部分地；通常，一般来说,,,
prior,ˈpraɪə(r),adj.,adj. 先前的，在前的；优先的，更重要的；n. 修道院长，小修道院院长,,,
priority,praɪˈɒrəti,n.,n. 优先权，优先；重要事项，优先考虑的事；优先顺序；优先考虑的事物,,,
privacy,ˈprɪvəsi,n.,n. 隐私，私密性；独处，清静,,,
private,ˈpraɪvət,adj.,adj. 私人的，个人的；私立的，民营的；秘密的，机密的；隐蔽的，僻静的；n. 士兵，列兵,,,
privilege,ˈprɪvəlɪdʒ,n.,n. 特权，优待；荣幸，光荣；v. 给予...特权，特别优待,,,
prudent,ˈpruːdnt,adj.,adj. 谨慎的，小心的；明智的，精明的,,,
submit,səbˈmɪt,v.,v. 提交，呈递；屈服，顺从；主张，建议,,,
subordinate,səˈbɔːdɪnət,adj.,adj. 下级的，次要的，从属的；n. 下级，部下；v. 使处于次要地位，使从属于,,,
subscribe,səbˈskraɪb,v.,v. 订阅，订购；同意，赞同；捐献，捐赠,,,
subsequent,ˈsʌbsɪkwənt,adj.,adj. 随后的，后来的；接着发生的,,,
substance,ˈsʌbstəns,n.,n. 物质，材料；实质，本质；重要性，价值；财产，资产,,,
substantial,səbˈstænʃl,adj.,adj. 大量的，可观的；坚固的，结实的；重要的，主要的；实质的，本质的,,,
substitute,ˈsʌbstɪtjuːt,n.,n. 替代品，代替物；替补队员；v. 替代，代替；adj. 代替的，替代的,,,
subtle,ˈsʌtl,adj.,adj. 微妙的，细微的；不易察觉的；精巧的，巧妙的；敏锐的，敏感的,,,
associate,əˈsəʊʃieɪt,v.,v. 联系，联想；交往，结交；关联，联系；n. 同事，伙伴；准会员，副手；adj. 副的，联系的,,,
association,əˌsəʊsiˈeɪʃn,n.,n. 协会，团体；联想，联系；交往，来往；结合，联合,,,
amend,əˈmend,v.,v. 修改，修正，改进,,,
among,əˈmʌŋ,prep.,prep. 在...之中，在...之间；为...所共有，为...所共同；在...之一，属于,,,
amongst,əˈmʌŋst,prep.,prep. 在...之中，在...当中,,,
amount,əˈmaʊnt,n.,n. 数量；总数；总额；v. 总计；合计；达到,,,
ample,ˈæmpl,adj.,adj. 充足的，富余的；宽敞的，宽大的,,,
amuse,əˈmjuːz,v.,v. 使愉快，使娱乐；逗乐，使发笑,,,
stick,stɪk,n.,n. 棍子，棒；枝条，树枝；v. 粘贴，贴；插入，戳进；坚持，固守,,,
stimulate,ˈstɪmjuleɪt,v.,v. 刺激，激励，鼓舞；促进，激发；刺激，使兴奋,,,
stir,stɜː(r),v.,v. 搅拌，搅动；激起，引起（感情、兴趣等）；轻轻移动，微动；唤醒，叫醒；煽动，鼓动；n. 搅动，搅拌；骚动，激动,,,
stipulate,ˈstɪpjuleɪt,v.,v. 规定，约定；明确说明，阐明,,,
infer,ɪnˈfɜː(r),v.,v. 推断，推理；暗示，意味,,,
inference,ˈɪnfərəns,n.,n. 推理，推断；推论；推理过程；推论结果,,,
inferior,ɪnˈfɪəriə(r),adj.,adj. 较差的，次等的；下级的，下等的；较低的，低于；n. 下级，下属,,,
influence,ˈɪnfluəns,n.,n. 影响，作用；影响力，权势；v. 影响，对...起作用；左右，支配,,,
influential,ˌɪnfluˈenʃl,adj.,adj. 有影响力的，有势力的,,,
inform,ɪnˈfɔːm,v.,v. 通知，告知；影响，塑造,,,
information,ˌɪnfəˈmeɪʃn,n.,n. 信息，资料；情报，消息；知识，学问；通知，告知,,,
approach,əˈprəʊtʃ,v.,v. 接近，靠近；接洽，与...联系；对待，处理；n. 方法，态度；接近，靠近,,,
appropriate,əˈprəʊpriət,adj.,adj. 适当的，恰当的；专用的，特定的；v. 拨款，占用；盗用，侵占,,,
approval,əˈpruːvl,n.,n. 赞同，同意；批准，认可；好评，称许；（正式的）许可，批准,,,
approve,əˈpruːv,v.,v. 赞成，同意，批准；证明...是对的，证实,,,
apt,æpt,adj.,adj. 恰当的，适当的；聪明的，灵巧的；易于...的，有...倾向的,,,
conform,kənˈfɔːm,v.,v. 遵守，符合；使适应，使一致,,,
confront,kənˈfrʌnt,v.,v. 面对，正视；遭遇，遇到（困难、危险等）；对质，质问；使面对面,,,
confuse,kənˈfjuːz,v.,v. 使困惑，使糊涂；混淆，弄错,,,
confusion,kənˈfjuːʒn,n.,n. 混乱，困惑；混淆，弄错；困惑不解；糊涂,,,
congress,ˈkɒŋɡres,n.,n. 国会，议会（尤指美国国会）；代表大会，会议,,,
connect,kəˈnekt,v.,v. 连接，连结；使互相联系；接通（电话等）；联想到，联系起来；使有联系，使发生关系,,,
connection,kəˈnekʃn,n.,n. 联系，关系；连接，接通；人际关系，人脉；（交通）连接，转车,,,
connexion,kəˈnekʃn,n.,n. 联系，关联；人际关系；家族关系,,,
conscious,ˈkɒnʃəs,adj.,adj. 意识到的，察觉到的；有意识的，清醒的；有意的，刻意的；神志清醒的，有知觉的；自觉的，有自我意识的,,,
continual,kənˈtɪnjuəl,adj.,adj. 连续的，持续的；频繁的，经常发生的,,,
continue,kənˈtɪnjuː,v.,v. 继续，持续；延伸，延续；保持（某种状态）,,,
continuous,kənˈtɪnjuəs,adj.,adj. 连续的，持续的；连续不断的，不间断的；连贯的，一致的,,,
dismiss,dɪsˈmɪs,v.,v. 解雇，开除；不予考虑，摒弃；驳回，不受理；解散，遣散,,,
disorder,dɪsˈɔːdə(r),n.,n. 混乱，杂乱；失调，紊乱；疾病，病症；v. 扰乱，使混乱,,,
disperse,dɪˈspɜːs,v.,v. 分散，驱散；散布，传播；adj. 分散的，分布广的,,,
displace,dɪsˈpleɪs,v.,v. 迫使...离开，使离开原位；取代，替代；使退出，排挤,,,
display,dɪˈspleɪ,v.,v. 展示，陈列；显示，表现；展现（特质、情感等）；n. 展示，陈列；显示，表现；展示品；（电子设备的）显示屏,,,
distribute,dɪˈstrɪbjuːt,v.,v. 分发，分配；分布，散布；分类，归类,,,
distort,dɪˈstɔːt,v.,v. 扭曲，歪曲；曲解，误传,,,
distract,dɪˈstrækt,v.,v. 使分心，使转移注意力；使困惑，使迷惑,,,
evolution,ˌiːvəˈluːʃn,n.,n. 进化，演变；发展，演化；进程，过程,,,
evolve,ɪˈvɒlv,v.,v. (使)发展，(使)进化；(使)逐渐形成；(使)演变，(使)发展；(使)逐步发展，(使)逐渐形成,,,
exaggerate,ɪɡˈzædʒəreɪt,v.,v. 夸大，夸张；言过其实，夸大其词,,,
examine,ɪɡˈzæmɪn,v.,v. 检查，仔细观察；审查，调查；考试，测验,,,
mock,mɒk,v.,v. 嘲笑，取笑；模仿，模拟；adj. 模拟的，仿制的；n. 模拟考试,,,
mode,məʊd,n.,n. 方式，模式；众数（统计学）；方法，风格；时尚，流行,,,
model,ˈmɒdl,n.,n. 模型，样品；模范，榜样；模特儿；（汽车等的）型号；v. 模仿，以...为榜样；当模特；adj. 模范的，典型的,,,
