word,phonetic,pos,meaning,example,example_trans,image_url
denial,dɪ'naɪəl,,否认； 拒绝， 拒绝给予 (n.),,,
assault,ə'sɔːlt,,攻击， 袭击 (n.),,,
implicit,ɪm'plɪsɪt,,不言明的， 含蓄的； 内含的， 固有的； 无疑问的 (adj.),,,
intensify,ɪn'tensɪfaɪ,,增强， 加剧 (v.),,,
feminine,'femənɪn,,女性的， 女子的； 女子气的 (adj.),,,
purity,'pjuərəti,,纯净， 纯洁， 纯正 (n.),,,
pattern,'pætn,,型，式样；模，模型 (n.)；仿制， 使…仿效 (vt.),,,
settle,'setl,,安排， 安放； 调停； 支付， 核算； 安家； 飞落， 停留； 安定 (v.),,,
heighten,'haɪtn,,提高， 加强 (v.),,,
vehicle,'viːɪkl,,车辆， 机动车； 传播媒介， 工具， 手段 (n.),,,
scrape,skreɪp,,刮，擦；勉强过日子 (v.)；刮， 擦； 刮擦声 (n.),,,
web,web,,网； 网络； 错综复杂的事物 (n.),,,
femininity,ˌfemə'nɪnəti,,女性气质 (n.),,,
plateau,'plætəu,,高原； 稳定时期 (n.),,,
tragic,'trædʒɪk,,悲惨的， 可悲的； 悲剧的 (adj.),,,
grin,grɪn,,咧嘴笑 (n.),,,
grip,grɪp,,握紧，抓牢；吸引住…的注意力 (vt.)；紧握 (n.),,,
reliance,rɪ'laɪəns,,依靠， 依赖 (n.),,,
explore,ɪk'splɔː,,探险， 探索； 仔细查阅， 探究 (v.),,,
display,dɪ'spleɪ,,陈列， 展览； 显示 (n&vt.),,,
electricity,ɪˌlek'trɪsəti,,电 (n.),,,
climate,'klaɪmət,,气候； 风土， 地带； 风气， 气氛 (n.),,,
tentative,'tentətɪv,,试探的， 试验的 (adj.),,,
disorder,dɪs'ɔːdə,,混乱， 杂乱； 骚乱 (n.),,,
aggravate,'ægrəveɪt,,加重， 加剧， 使恶化； 激怒， 使恼火 (vt.),,,
criticize,'krɪtɪsaɪz,,批评， 评论， 非难 (vt.),,,
preside,prɪ'zaɪd,,主持，主管 (vi.),,,
economic,ˌiːkə'nɒmɪk,,经济的；经济学的 (adj.)；经济学； 经济状况 (n.),,,
transistor,træn'zɪstə,,晶体管， 晶体管收音机 (n.),,,
statistics,stə'tɪstɪks,,统计学； 统计表 (n.),,,
grim,grɪm,,讨厌的， 糟糕的； 严厉的； 冷酷的， 无情的 (adj.),,,
giggle,'gɪgl,,咯咯笑， 傻笑 (n.),,,
offspring,'ɒfsprɪŋ,,子女， 子孙， 后代； 崽 (n.),,,
arrest,ə'rest,,逮捕，拘留；停止，阻止；吸引 (vt.)；逮捕， 拘留， 扣留 (n.),,,
mature,mə'tʃuə,,成熟的，成年人的；深思熟虑的；到期的，应支付的 (adj.)；使成熟 (vt.),,,
alleviate,ə'liːvieɪt,,减轻； 缓解， 缓和 (vt.),,,
notification,ˌnəutɪfɪ'keɪʃn,,通知， 告示； 通知书 (n.),,,
overflow,əʊvə'fləʊ,,满得外溢，外流，泛滥；充满，洋溢 (vi.)；淹没， 从…中溢出， 多得无法容纳 (vt.)；容纳不下的物； 溢出， 满出； 溢流口， 溢流管 (n.),,,
provoke,prə'vəuk,,对…挑衅， 激怒； 激起， 引起 (vt.),,,
threaten,'θretn,,威胁， 恐吓； 预示快要来临； 构成威胁， 可能发生 (v.),,,
enrich,ɪn'rɪtʃ,,充实， 使丰富； 使富裕， 使富有 (vt.),,,
foil,fɔɪl,,箔，金属薄片；陪衬，衬托 (n.)；挫败， 使受挫折 (vt.),,,
strain,streɪn,,扭伤， 拉伤； 尽力使用， 紧张； 拉紧； 尽力 (v.)；拉紧；过劳，极度紧张；张力；扭伤，拉伤；旋律；品种，家系；气质，个性特点 (n.),,,
negotiate,nɪ'gəuʃieɪt,,洽谈， 协商， 谈判； 顺利通过， 成功越过 (v.),,,
cellar,'selə,,地窖， 地下室； 酒窖 (n.),,,
tangle,'tæŋgl,,缠结，乱作一团 (v.)；乱糟糟的一堆， 混乱； 复杂的问题； 困惑 (n.),,,
package,'pækɪdʒ,,包裹，包装；一揽子交易 (n.)；把…打包； 包装 (vt.),,,
intrigue,ɪn'triːg,,耍阴谋，施诡计 (vi.)；激起…的好奇心，迷住 (vt.)；阴谋， 诡计， 密谋 (n.),,,
orient,'ɔːrient,,转向特定方向；适应[theO-] (vi.)；使适应，使熟悉情况；使朝向，以…为方向 (vt.)；东方， 亚洲， 东半球 (n.),,,
crisis,'kraɪsɪs,,危机， 存亡之际； 关键阶段 (n.),,,
handicap,'hændikæp,,缺陷；障碍，不利条件 (n.)；妨碍， 使不利 (vt.),,,
survival,sə'vaɪvl,,幸存； 幸存者； 残存物 (n.),,,
shatter,'ʃætə,,碎裂 (vi.)；使粉碎，砸碎；使破灭；使震惊 (vt.),,,
plea,pliː,,恳求， 请求； 抗辩， 答辩， 辩护； 借口， 托辞 (n.),,,
persuasion,pə'sweɪʒn,,说服， 劝说； 信念， 信仰 (n.),,,
keen,kiːn,,热心的； 激烈的； 敏锐的， 敏捷的 (adj.),,,
nutrition,nju'trɪʃn,,营养 (n.),,,
detective,dɪ'tektɪv,,侦探， 私人侦探 (n.),,,
transfer,træns'fɜː,,搬， 转移； 调动， 转学； 转让， 过户； 乘车， 转乘 (v.),,,
veteran,'vetərən,,经验丰富的 (adj.)；老手；老兵 (n.),,,
cereal,'sɪəriəl,,加工而成的谷类食物； 谷类植物， 谷物 (n.),,,
esthetic,iːs'θetɪk,,美学的， 审美的； 悦目的， 雅致的 (adj.),,,
indifferent,ɪn'dɪfrənt,,冷漠的， 不积极的； 一般的， 平平的 (adj.),,,
affection,ə'fekʃn,,感情； 爱， 爱慕 (n.),,,
diversion,daɪ'vɜːʃn,,转移， 转向； 消遣， 娱乐； 临时绕行路 (n.),,,
elementary,ˌelɪ'mentri,,基本的， 初级的 (adj.),,,
eagle,'iːgl,,鹰 (n.),,,
solemn,'sɒləm,,庄严的， 隆重的； 严肃的 (adj.),,,
embarrass,ɪm'bærəs,,使窘迫， 使为难 (vt.),,,
erroneous,ɪ'rəuniəs,,错误的， 不正确的 (adj.),,,
option,'ɒpʃn,,选择， 选择权， 选择自由； 选择的事物， 选课 (n.),,,
acute,ə'kjuːt,,严重的； 急性的； 灵敏的， 敏锐的； 精明的 (adj.),,,
limitation,ˌlɪmɪ'teɪʃn,,限制， 限度； 局限 (n.),,,
jog,dʒɒg,,慢跑； 轻轻碰撞 (n&v.),,,
terrify,'terɪfaɪ,,使害怕， 使惊吓 (vt.),,,
handbook,'hændbuk,,手册， 便览 (n.),,,
ascertain,ˌæsə'teɪn,,弄清， 查明； 确定 (vt.),,,
crucial,'kruːʃl,,至关重要的， 决定性的 (adj.),,,
contribute,kən'trɪbjuːt,,捐献， 捐款； 投稿 (v.),,,
insert,ɪn'sɜːt,,插入， 嵌入； 登载 (vt.),,,
faith,feɪθ,,信任， 信心； 信仰， 信条 (n.),,,
inspiration,ˌɪnspə'reɪʃn,,灵感； 鼓舞人心的人 (n.),,,
endurance,ɪn'djuərəns,,忍耐力； 持久， 耐久 (n.),,,
highlight,'haɪlaɪt,,强调，突出，使显著 (vt.)；最精彩的部分， 最重要的事件 (n.),,,
candidate,'kændɪdət,,候选人， 投考者， 申请求职者 (n.),,,
strive,straɪv,,努力， 奋斗， 力求 (vi.),,,
database,'deɪtəbeɪs,,数据库 (n.),,,
intelligible,ɪn'telɪdʒəbl,,可理解的， 明白易懂的， 清楚的 (adj.),,,
parallel,'pærəlel,,并列的，平行的；类似的；对应的；并联的 (adj.)；可相比拟的事物，相似处；平行线，平行面；纬线 (n.)；与…相似， 与… 相当， 比得上 (vt.),,,
reject,rɪ'dʒekt,,拒绝； 拒纳， 退回， 摈弃 (vt.)；被拒货品， 不合格产品 (n.),,,
hospitality,ˌhɒspɪ'tæləti,,友好款待， 好客 (n.),,,
sheer,ʃɪə,,垂直地，陡峭地 (adv.)；急转向， 偏离 (vi.)；完全的，十足的；陡峭的，垂直的；极薄的，透明的 (adj.),,,
imitation,ˌɪmɪ'teɪʃn,,模仿； 仿制， 伪制品； 赝品 (n.),,,
compliment,'kɒmplɪmənt,,赞美，恭维；致意，问候 (n.)；赞美， 恭维 (vt.),,,
blunder,'blʌndə,,跌跌撞撞地走， 慌乱地走； 犯错误 (vi.)；错误 (n.),,,
breach,briːtʃ,,破坏，违反；破裂，不和；缺口，裂口 (n.)；攻破， 在…造成缺口； 破坏， 违反 (vt.),,,
original,ə'rɪdʒənl,,最初的；新颖的；原版的 (adj.)；原件， 原作 (n.),,,
comply,kəm'plaɪ,,遵从， 依从， 服从 (vi.),,,
deviate,'diːvieɪt,,背离， 偏离 (vi.),,,
assignment,ə'saɪnmənt,,任务； 指定的作业； 分配， 指派 (n.),,,
album,'ælbəm,,粘贴簿， 集邮簿， 相册 (n.),,,
stimulus,'stɪmjələs,,促进； 刺激 (n.),,,
electric,ɪ'lektrɪk,,电的， 电动的 (adj.),,,
bewilder,bɪ'wɪldə,,使迷惑； 使难住 (vt.),,,
regiment,'redʒɪmənt,,团；大量 (n.)；严格地管制， 严密地编组 (vt.),,,
diminish,dɪ'mɪnɪʃ,,变少，变小，降低 (vi.)；减少， 减小， 降低 (vt.),,,
surpass,sə'pɑːs,,超过， 优于， 多于； 超过…的界限， 非…所能办到 (vt.),,,
various,'veəriəs,,各种各样的， 不同的 (adj.),,,
depression,dɪ'preʃn,,抑郁， 沮丧； 不景气， 萧条； 洼地， 凹陷 (n.),,,
affiliate,ə'fɪlɪeɪt,,使隶属于 (vt.)；附属机构， 分公司 (n.),,,
unfold,ʌn'fəuld,,展开， 打开； 显露， 展现 (v.),,,
extent,ɪk'stent,,广度； 范围； 程度 (n.),,,
equivalent,ɪ'kwɪvələnt,,相等的，等量的 (adj.)；相等物， 等价物 (n.),,,
sensational,sen'seɪʃənl,,轰动的， 耸人听闻的； 使人感动的， 非常好的 (adj.),,,
wedge,wedʒ,,楔 (n.)；楔入， 塞入 (vt.),,,
alienate,'eɪlɪəneɪt,,使疏远， 使不友好， 离间； 转让， 让渡 (vt.),,,
brink,brɪŋk,,边缘， 边沿 (n.),,,
plague,pleɪg,,瘟疫，鼠疫；灾难，祸患 (n.)；使痛苦， 给…造成困难 (vt.),,,
perpetual,pə'petʃuəl,,永久的， 永恒的， 长期的； 无休止的， 没完没了的 (adj.),,,
retrospect,'retrəspekt,,回顾 (n.),,,
fascinate,'fæsɪneɪt,,强烈地吸引， 迷住 (vt.),,,
colonial,kə'ləuniəl,,殖民地的 (adj.),,,
warfare,'wɔːfeə,,战争； 斗争， 冲突 (n.),,,
draft,drɑːft,,草稿；汇票；征兵；通风 (n.)；起草； 征募 (vt.),,,
complex,'kɒmpleks,,由许多部分组成的，复合的；复杂的，难懂的 (adj.)；综合体， 集合体； 情结， 夸大的情绪反应 (n.),,,
assumption,ə'sʌmpʃn,,假定， 臆断； 担任， 承担 (n.),,,
humidity,hjuː'mɪdəti,,湿度， 潮湿， 湿气 (n.),,,
rank,ræŋk,,列入， 占特定等级 (vi.)；军衔，职衔；地位，社会阶层；排，行列 (n.)；把…分等，给…评定等级 (vt.),,,
pamphlet,'pæmflət,,小册子 (n.),,,
preparatory,prɪ'pærətri,,预备的 (adj.),,,
neglect,nɪ'glekt,,忽视， 忽略； 疏忽 (n&vt.),,,
addition,ə'dɪʃn,,加， 加法； 附加物 (n.),,,
vein,veɪn,,静脉， 血管； 叶脉； 纹理， 纹路； 方式， 风格 (n.),,,
carve,kɑːv,,切， 把…切碎； 雕刻， 刻 (vt.),,,
veil,veɪl,,面纱，面罩；遮盖物，掩饰物 (n.)；掩盖， 掩饰 (vt.),,,
shrink,ʃrɪŋk,,起皱； 收缩； 退缩， 畏缩 (vi.),,,
hierarchy,'haɪərɑːki,,等级制度； 统治集团， 领导层 (n.),,,
ancestor,'ænsestə,,祖宗， 祖先； 原型； 先驱 (n.),,,
hazardous,'hæzədəs,,危险的； 冒险的 (adj.),,,
locality,ləu'kæləti,,地区， 地点 (n.),,,
proceeding,prə'siːdɪŋ,,诉讼 (n.),,,
artery,'ɑːtəri,,动脉； 干线， 要道 (n.),,,
panic,'pænɪk,,恐慌， 惊慌失措 (v.)；恐慌，惊慌，慌乱 (n.),,,
underestimate,ˌʌndər'estɪmeɪt,,对…估计不足，低估 (vt.)；估计不足， 低估 (n.),,,
fold,fəuld,,折叠，合拢 (vt.)；褶， 折叠的部分 (n.),,,
transient,'trænziənt,,短暂的， 转瞬即逝的； 临时的， 暂住的 (adj.),,,
hurl,hɜːl,,猛投， 狠掷； 大声叫骂 (vt.),,,
competitive,kəm'petətɪv,,竞争的， 比赛的； 好竞争的， 求胜心切的； 有竞争力的 (adj.),,,
dean,diːn,,教长， 主任牧师； 学院院长， 系主任， 训导主任 (n.),,,
sponge,spʌndʒ,,用湿海绵擦， 揩； 过寄生生活 (v.)；海绵 (n.),,,
abuse,ə'bjuːz,,滥用； 虐待； 辱骂， 毁谤 (vt.)；滥用； 虐待； 辱骂 (n.),,,
scheme,skiːm,,密谋， 策划 (v.)；计划，方案；阴谋 (n.),,,
insulate,'ɪnsjuleɪt,,使绝缘， 使隔热， 使隔音； 隔离， 使隔绝 (vt.),,,
consequently,'kɒnsɪkwəntli,,因此， 因而， 所以 (adv.),,,
drain,dreɪn,,慢慢减少 (vi.)；排去，放水；渐渐耗尽 (vt.)；耗竭； 排水沟， 排水管 (n.),,,
reluctance,rɪ'lʌktəns,,不愿， 勉强 (n.),,,
rape,reɪp,,强奸 (n&vt.),,,
isolate,'aɪsəleɪt,,使隔离， 使孤立 (vt.),,,
popularity,ˌpɒpju'lærəti,,普及， 流行； 声望 (n.),,,
nickname,'nɪkneɪm,,绰号，诨名 (n.)；给…起绰号 (vt.),,,
subsequent,'sʌbsɪkwənt,,随后的， 后来的 (adj.),,,
metabolic,ˌmetə'bɒlɪk,,代谢作用的， 新陈代谢的 (adj.),,,
humanity,hjuː'mænəti,,人类， 人； 人性； 人道， 博爱； 人文学科 (n.),,,
innovation,ˌɪnə'veɪʃn,,新方法， 新事物； 革新， 创新 (n.),,,
litter,'lɪtə,,乱扔废弃物 (vi.)；乱扔东西 (vt.)；废弃物， 被胡乱扔掉的东西； 一窝； 杂乱的东西 (n.),,,
charge,tʃɑːdʒ,,索价；控告；使充电，使充满；向前冲 (v.)；费用； 管理； 控告， 指责； 电荷， 充电 (n.),,,
shutter,'ʃʌtə,,百叶窗； 快门 (n.),,,
alternate,ˈɔ:ltəneɪt;(for adj.)ɔ:lˈtɜ:nət,,交替的， 轮流的； 间隔的 (adj.)；轮流， 交替 (v.),,,
biography,baɪ'ɒgrəfi,,传记 (n.),,,
procedure,prə'siːdʒə,,程序； 手续； 步骤 (n.),,,
sample,'sɑːmpl,,样品，试样，样本 (n.)；从…抽样； 品尝， 体验 (vt.),,,
plunge,plʌndʒ,,纵身投入， 猛冲， 猛跌 (n&v.),,,
skeptical,'skeptɪkl,,表示怀疑的 (adj.),,,
ultraviolet,ˌʌltrə'vaɪələt,,紫外的 (adj.),,,
planetary,'plænətri,,行星的 (n.),,,
visa,'viːzə,,签证 (n.),,,
diagnose,'daɪəgnəuz,,诊断； 判断 (vt.),,,
petition,pə'tɪʃn,,请愿， 正式请求 (v.)；请愿书，申请书；诉状 (n.),,,
vicinity,və'sɪnəti,,周围地区， 邻近地区 (n.),,,
naive,naɪ'iːv,,幼稚的； 天真的； 轻信的 (adj.),,,
essential,ɪ'senʃl,,必要的，本质的 (adj.)；要素； 必需品 (n.),,,
expenditure,ɪk'spendɪtʃə,,经费， 支出额； 花费， 支出， 消耗 (n.),,,
vent,vent,,通风口，排放口；开衩 (n.)；表达， 发泄 (vt.),,,
haunt,hɔːnt,,常出没于；使苦恼，使担忧；萦绕在心头，缠绕 (vt.)；常去的地方 (n.),,,
precede,prɪ'siːd,,在…之前， 先于 (vt.),,,
gasp,gɑːsp,,喘气，倒抽气 (vi.)；喘着气说出 (vt.)；喘气， 倒抽气 (n.),,,
stroll,strəul,,散步， 闲逛 (n&vi.),,,
furnish,'fɜːnɪʃ,,供应， 提供； 装备 (vt.),,,
differentiate,ˌdɪfə'renʃieɪt,,区分，区别 (vi.)；区分， 区别； 使不同， 使有差异 (vt.),,,
contact,'kɒntækt,,接触，联系，交往 (n.)；与…接触， 与…取得联系 (vt.),,,
garment,'gɑːmənt,,衣服 (n.),,,
discharge,dɪs'tʃɑːdʒ,,释放，排出；卸货 (v.)；释放， 放电 (n.),,,
exclude,ɪk'skluːd,,把…排除在外 (vt.),,,
scary,'skeəri,,可怕的， 骇人的； 惊慌的， 害怕的； 胆小的， 易受惊的 (adj.),,,
criticism,'krɪtɪsɪzəm,,批评， 批判； 评论， 评论文章 (n.),,,
enlighten,ɪn'laɪtn,,启发， 开导 (vt.),,,
utmost,'ʌtməust,,最远的 (adj.)；极限 (n.),,,
prospective,prə'spektɪv,,预期的； 未来的； 可能的 (adj.),,,
deduct,dɪ'dʌkt,,减去， 扣除 (v.),,,
plaster,'plɑːstə,,灰浆，灰泥；石膏；橡皮膏，膏药 (n.)；在…上抹灰泥， 厚厚地涂抹 (vt.),,,
consultancy,kən'sʌltənsi,,顾问； 顾问服务公司 (n.),,,
metropolitan,ˌmetrə'pɒlɪtən,,大都市的， 大都会的； 首都的 (adj.),,,
portray,pɔː'treɪ,,描写， 描绘； 扮演， 饰演 (vt.),,,
garbage,'gɑːbɪdʒ,,垃圾， 废物； 废话； 无用的资料 (n.),,,
suspicious,sə'spɪʃəs,,猜疑的， 疑心的； 可疑的； 表示怀疑的 (adj.),,,
scrub,skrʌb,,用力擦洗，把…擦净；取消 (v.)；矮树丛， 灌木丛 (n.),,,
complain,kəm'pleɪn,,抱怨， 诉苦； 控告， 投诉 (vi.),,,
homogeneous,ˌhɒmə'dʒiːniəs,,同种类的， 同性质的， 有相同特征的 (adj.),,,
affirm,ə'fɜːm,,断言， 坚持声称； 证实， 确认 (vt.),,,
profound,prə'faund,,深度的， 深切的， 深远的； 知识渊博的， 见解深刻的； 深奥的 (adj.),,,
marble,'mɑːbl,,大理石； 弹子； 弹子游戏 (n.),,,
anxiety,æŋ'zaɪəti,,焦虑， 忧虑； 渴望， 热望 (n.),,,
adjust,ə'dʒʌst,,适应 (vi.)；调整，调节；校正 (vt.),,,
aspiration,ˌæspə'reɪʃn,,强烈的愿望； 志向， 抱负 (n.),,,
vigorous,'vɪgərəs,,朝气蓬勃的； 有力的， 用力的 (adj.),,,
vocal,'vəukl,,喜欢畅所欲言的，直言不讳的；嗓音的，发声的 (adj.)；声乐节目 (n.),,,
deem,diːm,,认为， 视为 (vt.),,,
origin,'ɒrɪdʒɪn,,起源， 起因； 出身， 血统 (n.),,,
clash,klæʃ,,发生冲突；不协调；砰地相撞，发出刺耳的撞击声 (vi.)；冲突； 不协调； 刺耳的撞击声 (n.),,,
overturn,ˌəuvə'tɜːn,,倾覆， 翻转， 翻倒 (vi.)；使翻转，使倾覆，使倒下；颠覆，推翻 (vt.),,,
compel,kəm'pel,,强迫， 迫使屈服 (vt.),,,
depress,dɪ'pres,,使沮丧， 使不景气； 按下 (vt.),,,
capable,'keɪpəbl,,有能力的， 有才能的 (adj.),,,
burden,'bɜːdn,,重担，精神负担 (n.)；加重压于， 烦扰； 负担， 装载 (vt.),,,
salute,sə'luːt,,敬礼，致意 (vi.)；向…敬礼，向…致意；赞扬，颂扬 (vt.)；敬礼， 致意 (n.),,,
clasp,klɑːsp,,扣子，钩子；紧抱，紧握 (n.)；抱紧， 握紧； 扣住， 扣紧 (vt.),,,
symposium,sɪm'pəuziəm,,讨论会， 专题报告会； 专题论文集 (n.),,,
hover,'hɒvə,,翱翔； 逗留在近旁， 徘徊； 彷徨， 犹豫 (vi.),,,
random,'rændəm,,任意的， 随机的 (adj.),,,
dine,daɪn,,进餐 (vi.)；宴请 (vt.),,,
personality,ˌpɜːsə'næləti,,人格， 个性； 人物 (n.),,,
sanction,'sæŋkʃn,,批准，认可 (vt.)；批准， 认可； 约束因素， 约束力； 国际制裁 (n.),,,
alert,ə'lɜːt,,警觉的，留神的，注意的 (adj.)；使认识到，使意识到 (vt.)；警戒， 戒备； 警报 (n.),,,
deduce,dɪ'djuːs,,推论， 推断， 演绎 (vt.),,,
oak,əuk,,栎树， 橡树； 栎木， 橡木 (n.),,,
client,'klaɪənt,,委托人， 当事人； 顾客 (n.),,,
sip,sɪp,,小口地喝，抿，呷 (v.)；小口喝， 一小口的量 (n.),,,
dutiful,'djuːtɪfl,,恭敬顺从的； 尽职的 (adj.),,,
contend,kən'tend,,争夺，竞争；搏斗，争斗 (vi.)；声称， 主张 (vt.),,,
conversion,kən'vɜːʃn,,转变， 变换； 改变信仰， 皈依 (n.),,,
brilliant,'brɪliənt,,光辉的； 卓越的 (adj.),,,
gamble,'gæmbl,,赌博，打赌；投机，冒险 (vi.)；赌，以…为赌注 (vt.)；赌博； 投机， 冒险 (n.),,,
bound,baund,,一定的；有义务的 (adj.)；跳跃；弹回，反跃；成为…的界限，给…划界 (v.)；跳跃； 界限， 限制 (n.),,,
specification,ˌspesɪfɪ'keɪʃn,,规格， 规范； 明确说明； 说明书 (n.),,,
deport,dɪ'pɔːt,,把…驱逐出境 (vt.),,,
counter,'kauntə,,柜台； 计数器； 筹码 (n.),,,
rhythm,'rɪðəm,,韵律， 节奏 (n.),,,
layman,'leɪmən,,门外汉， 外行 (n.),,,
conserve,kən'sɜːv,,保护， 保藏， 保存 (vt.),,,
stroke,strəuk,,中风；一举，一次努力；划桨，划水；击，敲；报时的钟声；笔画，一笔；抚摸 (n.)；抚摸 (vt.),,,
breed,briːd,,繁殖； 养育， 培育； 酿成， 产生 (v.)；品种 (n.),,,
tease,tiːz,,戏弄， 取笑； 挑逗， 撩拨 (vt.),,,
rash,ræʃ,,轻率的，鲁莽的 (adj.)；疹， 皮疹； 爆发的一连串 (n.),,,
fragrance,'freɪgrəns,,芳香， 香味； 香水 (n.),,,
management,'mænɪdʒmənt,,管理； 处理； 管理部门， 管理人员 (n.),,,
cylinder,'sɪlɪndə,,圆柱体， 圆筒； 气缸， 泵体 (n.),,,
fort,fɔːt,,堡垒， 城堡 (n.),,,
avoid,ə'vɔɪd,,避免， 躲开； 撤销 (vt.),,,
comprehensive,ˌkɒmprɪ'hensɪv,,广泛的； 综合的； 理解的 (adj.),,,
tunnel,'tʌnl,,挖， 开 (v.)；隧道，坑道，地道 (n.),,,
assign,ə'saɪn,,指派， 分配； 布置； 指定 (vt.),,,
withdraw,wɪð'drɔː,,收回， 撤回； 撤退 (v.),,,
straightforward,ˌstreɪt'fɔːwəd,,正直的， 坦率的； 易懂的， 简单的 (adj.),,,
elaborate,ɪ'læb(ə)rət,,复杂的； 精心制作的 (adj.)；详述， 详细制定 (v.),,,
expert,'ekspɜːt,,熟练的 (adj.)；专家 (n.),,,
decade,'dekeɪd,,十年， 十年期 (n.),,,
fulfill,ful'fɪl,,履行， 实现， 完成； 满足， 使满意 (vt.),,,
crowd,kraud,,聚集， 挤， 涌 (vi.)；群，一批 (n.)；挤；挤满 (vt.),,,
congress,'kɒŋgres,,代表大会； 国会， 议会 (n.),,,
mechanical,mə'kænɪkl,,机械的， 机械制造的， 机械学的， 力学的； 呆板的 (adj.),,,
divine,dɪ'vaɪn,,神的， 神授的， 天赐的； 极好的， 极美的 (adj.),,,
slaughter,'slɔːtə,,屠杀， 杀戮； 屠宰 (n&vt.),,,
foul,faul,,难闻的，发臭的；令人不愉快的，糟透了的；污浊的，肮脏的；下流的，辱骂性的；恶劣的，有暴风雨的；邪恶的，罪恶的 (adj.)；对…犯规；弄脏，弄污 (vt.)；犯规 (n.),,,
output,'autput,,产量；输出，输出功率 (n.)；输出 (vt.),,,
intricate,'ɪntrɪkət,,错综复杂的， 复杂精细的 (adj.),,,
fatigue,fə'tiːg,,疲劳 (v.)；疲劳，劳累 (n.),,,
agony,'ægəni,,痛苦， 苦恼 (n.),,,
contemplate,'kɒntempleɪt,,盘算， 计议； 思量， 对…周密考虑； 注视， 凝视 (vt.),,,
majority,mə'dʒɒrəti,,多数， 大多数 (n.),,,
drag,dræg,,拖，拉；迫使，硬拉；拖着脚步走 (v.)；累赘； 一吸， 一抽 (n.),,,
zinc,zɪŋk,,锌 (n.),,,
costume,'kɒstjuːm,,服装， 服饰； 戏装， 成套服装 (n.),,,
clamp,klæmp,,夹紧，夹住，固定 (vt.)；夹头， 夹具， 夹钳 (n.),,,
issue,'ɪʃuː,,发行； 分发， 发出 (v.)；问题；发行；分发 (n.),,,
maturity,mə'tʃuərəti,,成熟 (n.),,,
vain,veɪn,,徒劳的； 自负的 (adj.),,,
decree,dɪ'kriː,,法令，政令；判决，裁决 (n.)；判决， 命令 (vt.),,,
conservation,ˌkɒnsə'veɪʃn,,保存， 保护， 避免浪费； 守恒 (n.),,,
supplement,'sʌplɪm(ə)nt,,增补， 补充； 增刊， 副刊 (n.)；增补， 补充 (vt.),,,
contrast,'kɒntrɑːst,,形成对比， 对比之下显出区别 (vi.)；对比，对照；反差[kən'trɑːst] (n.)；对比，对照 (vt.),,,
verdict,'vɜːdɪkt,,裁定； 定论， 判断性意见 (n.),,,
stereo,'steriəu,,立体的；立体声的 (adj.)；立体声 (n.),,,
defy,dɪ'faɪ,,违抗， 蔑视； 使成为不可能； 惹， 激 (vt.),,,
doctrine,'dɒktrɪn,,教义， 教条； 主义 (n.),,,
paragraph,'pærəgrɑːf,,段， 节 (n.),,,
mediate,'miːdieɪt,,调解，斡旋 (vi.)；经调解解决； 经斡旋促成 (vt.),,,
pursuit,pə'sjuːt,,追求， 寻求； 追赶， 追逐； 事， 嗜好， 消遣 (n.),,,
prophet,'prɒfɪt,,先知； 预言者 (n.),,,
cycle,'saɪkl,,自行车、 摩托车； 循环 (n&v.),,,
amplify,'æmplɪfaɪ,,放大， 增强； 扩大； 详述， 进一步阐述 (vt.),,,
lure,luə,,吸引，引诱，诱惑 (vt.)；吸引力， 诱惑物； 诱饵， 鱼饵 (n.),,,
disposal,dɪ'spəuzəl,,丢掉， 销毁； 处理； 排列， 布置 (n.),,,
settlement,'setlmənt,,解决； 协议； 居留地， 小社区 (n.),,,
whirl,wɜːl,,旋转，急转；发晕，变混乱 (vi.)；旋转， 回旋； 混乱； 一连串的事 (n.),,,
recede,rɪ'siːd,,退， 退去， 渐渐远去； 向后倾斜， 缩进 (vi.),,,
literature,'lɪtərətʃə,,文学， 文学作品； 文献， 图书资料 (n.),,,
digest,daɪ'dʒest; dɪ-,,消化， 领会 (vt.)；文摘 (n.),,,
slump,slʌmp,,大幅度下降，暴跌；突然倒下 (vi.)；萧条期， 低潮 (n.),,,
prejudice,'predʒudɪs,,偏见，成见 (n.)；使有偏见； 对…不利， 损害 (vt.),,,
clearance,'klɪərəns,,净空， 余隙； 许可， 批准； 票据交换， 清算； 清除， 清理， 出空 (n.),,,
customary,'kʌstəməri,,习惯上的， 惯常的， 合乎习俗的 (adj.),,,
immigrant,'ɪmɪgrənt,,移民， 侨民 (n.),,,
guardian,'gɑːdiən,,监护人； 守卫者， 保护者 (n.),,,
veto,'viːtəu,,否决 (n&vt.),,,
thorn,θɔːn,,刺， 荆棘； 带刺小灌木 (n.),,,
disposition,ˌdɪspə'zɪʃn,,性情， 性格； 意向， 倾向； 排列， 部署 (n.),,,
corporate,'kɔːpərɪət,,法人团体的， 公司的； 全体的， 共同的 (adj.),,,
stabilize,'steɪbəlaɪz,,稳定， 稳固 (v.),,,
compensate,'kɒmpenseɪt,,补偿， 弥补； 抵消 (v.),,,
conscious,'kɒnʃəs,,意识到的， 自觉的； 神志清醒的； 有意的， 存心的 (adj.),,,
transaction,træn'zækʃn,,交易， 业务 (n.),,,
