word,kana,pos,meaning,example,example_trans,image_url
野心,やしん,,野心、抱负、设计、背叛,,,
滑稽,こっけい,,滑稽，幽默，滑稽，可笑，荒谬，开玩笑,,,
怠慢,たいまん,,疏忽、拖延、粗心大意,,,
セクション,セクション,,部分,,,
大柄,おおがら,,大构建，大模式,,,
出生,しゅっしょう,,出生,,,
転転,てんてん,,滚来滚去，从一个地方移动到另一个地方，反复被传递,,,
相場,そうば,,市场价格、投机、估计,,,
英雄,えいゆう,,英雄，伟人,,,
進展,しんてん,,进步， 发展,,,
お八,おはち,,1.（英国）餐间点心、下午茶点、下午茶、2.中午小吃,,,
気配,けはい,,指示、市场趋势、担忧,,,
何々,なになに,,其中（强调）,,,
素朴,そぼく,,简单、无雕琢、天真,,,
閉鎖,へいさ,,关闭、关闭、关闭、锁定、不合群,,,
どうぞ宜しく,どうぞよろしく,,很高兴见到你,,,
反応,はんのう,,反应，反应,,,
穂,ほ,,穗（植物的），头（植物的）,,,
非難,ひなん,,责备、攻击、批评,,,
うんざり,うんざり,,乏味，无聊，受够了,,,
沿う,そう,,跟着跑，跟着,,,
値引き,ねびき,,降价、折扣,,,
可笑しい,おかしい,,奇怪、有趣、有趣、荒谬,,,
小銭,こぜに,,硬币，小额零钱,,,
曖昧,あいまい,,含糊不清，模棱两可,,,
窒息,ちっそく,,窒息,,,
所属,しょぞく,,依附于，属于,,,
演じる,えんじる,,表演（一出戏），扮演（一个角色），表演（一个角色），犯下（一个错误）,,,
様相,ようそう,,方面,,,
何しろ,なにしろ,,无论如何，无论如何，无论如何，无论如何,,,
値打ち,ねうち,,价值，价值，价格，尊严,,,
出来物,できぶつ,,能人， 肿瘤， 生长， 疖子， 溃疡， 脓肿， 皮疹， 疙瘩,,,
引き受ける,ひきうける,,承担、承担、接管、负责、保证、承包（疾病）,,,
快い,こころよい,,愉快，和蔼可亲,,,
箇条書き,かじょうがき,,明细表单、明细,,,
掌,てのひら,,棕榈岛,,,
結成,けっせい,,编队,,,
ねじ回し,ねじまわし,,螺丝刀,,,
省みる,かえりみる,,反思,,,
従事,じゅうじ,,参与、追求、追随,,,
雪崩,なだれ,,雪崩,,,
戦闘,せんとう,,战斗，战斗，战斗,,,
購読,こうどく,,订阅（例如杂志）,,,
大事,だいじ,,重要、有价值、严肃的事情,,,
誇張,こちょう,,夸张,,,
類似,るいじ,,类似,,,
発作,ほっさ,,适合，痉挛,,,
昆虫,こんちゅう,,昆虫， 虫子,,,
比例,ひれい,,比例,,,
急かす,せかす,,匆匆忙忙，催促前进,,,
用紙,ようし,,空白表格,,,
広まる,ひろまる,,传播，传播,,,
修行,しゅぎょう,,追求知识、学习、学习、训练、苦行、纪律,,,
戸,と,,房屋柜台,,,
漁船,ぎょせん,,渔船,,,
共和,きょうわ,,共和主义，合作,,,
上陸,じょうりく,,着陆、下船,,,
タイヤ,タイヤ,,轮胎， 轮胎,,,
破棄,はき,,撤销、废止、破坏（例如条约）,,,
同封,どうふう,,附件（例如在信件中）,,,
打ち合わせ,うちあわせ,,商务会议、事先安排、预约,,,
携わる,たずさわる,,参与，参与,,,
遅れ,おくれ,,延迟、滞后,,,
錆び,さび,,锈迹斑斑（颜色）,,,
レクリエーション,レクリエーション,,娱乐,,,
肉体,にくたい,,身体，肉体,,,
設立,せつりつ,,建立、基金会、机构,,,
様,よう,,先生或夫人，举止，善良，外表,,,
果てる,はてる,,结束，完成，筋疲力尽，死亡，灭亡,,,
昼間,ひるま,,白天，白天,,,
年長,ねんちょう,,排行,,,
先先週,さきざきしゅう,,前一周,,,
津波,つなみ,,海啸、潮汐,,,
成る丈,なるたけ,,如果可能的话，尽可能多地,,,
取り締まり,とりしまり,,控制、管理、监督,,,
世辞,せじ,,奉承，赞美,,,
違える,ちがえる,,更改,,,
テレックス,テレックス,,电传、电传打字机交换,,,
手軽,てがる,,简单、简单、非正式、随意、便宜,,,
準ずる,じゅんずる,,相应地适用，对应，相称，符合,,,
比重,ひじゅう,,比重,,,
手近,てぢか,,近在咫尺，方便，熟悉,,,
脅迫,きょうはく,,威胁， 威胁， 胁迫， 恐怖主义,,,
了,りょう,,完成、完成、理解,,,
垂れる,たれる,,悬挂、下垂、下降、降低、拉下、悬垂、下垂、滴落、渗出、涓涓细流、离开,,,
於,お,,在，在，在,,,
自信,じしん,,自信,,,
良心,りょうしん,,良心,,,
万,ばん,,很多，全部,,,
創立,そうりつ,,成立、成立、组织,,,
切っ掛け,きっかけ,,机会、开始、提示、借口、动机、动力、场合,,,
如何しても,いかしても,,无论如何，不惜一切代价，无论如何，毕竟，从长远来看，渴望，无论如何，肯定,,,
保管,ほかん,,收费、保管、保管、保管、存放,,,
勤労,きんろう,,劳动、劳累、勤勉服务,,,
三味線,しゃみせん,,三弦日本吉他，三味线,,,
見地,けんち,,观点,,,
富む,とむ,,致富，致富,,,
待ち合わせ,まちあわせ,,约会,,,
唸る,うなる,,呻吟，呻吟，咆哮，嚎叫，咆哮，嗡嗡声，嗡嗡声，呜呜声,,,
忠告,ちゅうこく,,建议， 警告,,,
此れ等,これとう,,这些,,,
自尊心,じそんしん,,自尊、自负,,,
霞む,かすむ,,变得朦胧，朦胧,,,
暗示,あんじ,,提示，建议,,,
褒美,ほうび,,奖励，奖品,,,
妥協,だきょう,,妥协，屈服,,,
ミセス,ミセス,,太太。,,,
生やす,はやす,,成长，耕种，留胡子,,,
地方,ちほう,,地区， 地区， 区， 地区， 海岸,,,
兎も角,うさぎもかく,,无论如何，无论如何，不知何故,,,
実費,じっぴ,,实际费用、成本价,,,
混同,こんどう,,混淆、混合、合并,,,
小柄,こがら,,短（构建）,,,
仲人,なこうど,,中间人，媒人,,,
聞き取り,ききとり,,听力,,,
御,お,,去吧，尊敬的,,,
気質,きしつ,,精神、性格、特质、气质、性格,,,
対比,たいひ,,对比， 比较,,,
多様,たよう,,多样性， 多样性,,,
微か,かすか,,微弱的、昏暗的、虚弱的、模糊的、朦胧的、可怜的、可怜的,,,
強硬,きょうこう,,坚定、朝气、不屈、不屈、强、倔,,,
今晩は,こんばんは,,晚上好,,,
隔たる,へだたる,,保持距离,,,
洒落る,しゃれる,,开玩笑，玩文字游戏，穿着时髦,,,
脚本,きゃくほん,,场景,,,
君主,くんしゅ,,统治者，君主,,,
麻,あさ,,亚麻、亚麻、大麻,,,
吃逆,どもぎゃく,,打嗝，打嗝,,,
粉々,こなごな,,在非常小的碎片中,,,
同,どう,,同上，同上。,,,
真ん丸い,まんまるい,,完美圆形,,,
転任,てんにん,,职位变更,,,
間もなく,まもなく,,很快，不久之后，在很短的时间内,,,
余地,よち,,地点， 房间， 边距， 范围,,,
カーペット,カーペット,,地毯,,,
課外,かがい,,课外,,,
適宜,てきぎ,,适用性,,,
楽しむ,たのしむ,,尽情享受,,,
節,ふし,,节点、节、场合、时间,,,
音色,ねいろ,,音色、音质、音色、合成器补丁,,,
-非,ひ,,故障-，非,,,
必然,ひつぜん,,不可避免的，必要的,,,
余所見,よそみ,,移开视线，向另一边看去,,,
ちやほや,ちやほや,,呵护，大惊小怪，宠坏,,,
張り紙,はりがみ,,纸贴片、纸背衬、海报,,,
頃,ころ,,时间，大约，朝向，大约（时间）,,,
主権,しゅけん,,主权、至高无上、统治,,,
理屈,りくつ,,理论， 理性,,,
借り,かり,,借款、债务、贷款,,,
報酬,ほうしゅう,,报酬、补偿、奖励、通行费,,,
引き分け,ひきわけ,,平局（比赛中），平局,,,
利子,りし,,利息（银行）,,,
権威,けんい,,权威、权力、影响力,,,
各々,おのおの,,每个，每个，要么，分别，几个,,,
家主,やぬし,,房东,,,
社,しゃ,,神社,,,
賜る,たまわる,,授予，给予,,,
鉄鋼,てっこう,,钢铁,,,
閲覧,えつらん,,检查， 阅读,,,
差し掛かる,さしかかる,,接近，接近,,,
専ら,もっぱら,,完全、唯一、完全,,,
演ずる,えんずる,,表演，玩耍,,,
貧弱,ひんじゃく,,贫穷、微薄、无足轻重,,,
神秘,しんぴ,,神秘,,,
福祉,ふくし,,福利，福祉,,,
粘る,ねばる,,要有粘性，要有粘性，要坚持，要坚持，要坚持,,,
獣,しし,,野兽， 野蛮人,,,
朝寝坊,あさねぼう,,睡过头，晚起,,,
読み上げる,よみあげる,,大声朗读（清晰），点名,,,
区切り,くぎり,,结束、停止、标点符号,,,
有益,ゆうえき,,有利可图，有利可图,,,
放り出す,ほうりだす,,扔掉，开火，驱逐，放弃，抛弃，忽视,,,
敢えて,あえて,,敢于（做），挑战（做）,,,
台無し,だいなし,,乱七八糟，被宠坏了，（来）什么都没有,,,
申し入れる,もうしいれる,,提议，建议,,,
一概に,いちがいに,,通常无条件地,,,
看護,かんご,,护理，（军队）护士,,,
滑らか,なめらか,,光滑度、玻璃感,,,
大空,おおぞら,,天堂，苍穹，天空,,,
体,からだ,,外观， 空气， 条件， 状态， 形式,,,
押し込む,おしこむ,,推入，挤入,,,
蕾,つぼみ,,芽，花蕾,,,
大ざっぱ,おおざっぱ,,粗糙（如不精确）、宽阔、粗略,,,
嘗める,なめる,,舔舐，品尝，体验，取笑，轻描淡写，放下，轻蔑地对待,,,
票,ひょう,,标签、选票、票据、签名,,,
合致,がっち,,同意、同意、符合,,,
収まる,おさまる,,获得，结束，安顿，适应，安顿，支付，交付,,,
しまった,しまった,,该死！,,,
襟,えり,,颈， 领， 翻领， 颈带,,,
相対,そうたい,,对抗，面对，我们之间，没有第三方，tete-a-tete,,,
云々,うんぬん,,等等，等等，评论,,,
原文,げんぶん,,原文,,,
趣旨,しゅし,,对象，含义,,,
コマーシャル,コマーシャル,,商业广告,,,
差し出す,さしだす,,展示、提交、投标、坚持,,,
向け,むけ,,对于~，朝向~,,,
愛憎,あいぞう,,喜欢和不喜欢,,,
ジャンプ,ジャンプ,,跳,,,
梯子,はしご,,梯子、楼梯,,,
人体,じんたい,,人体,,,
保護,ほご,,照顾、保护、庇护、监护、恩惠、惠顾,,,
悲惨,ひさん,,苦难,,,
利潤,りじゅん,,利润、回报,,,
対等,たいとう,,等效,,,
形勢,けいせい,,条件、情况、前景,,,
対談,たいだん,,谈话，对话，对话,,,
駆ける,かける,,奔跑（赛马）、疾驰、慢跑,,,
滞納,たいのう,,不付款、违约,,,
マッサージ,マッサージ,,按摩,,,
間違う,まちがう,,犯错，不正确，犯错,,,
背負う,せおう,,背负、背负或肩扛,,,
産休,さんきゅう,,产假,,,
兎に角,うさぎにかく,,无论如何，无论如何，无论如何，无论如何,,,
粋,いき,,别致、风格、纯度、本质,,,
遊牧,ゆうぼく,,游牧,,,
喧しい,やかましい,,嘈杂、严格、挑剔,,,
設置,せっち,,机构、机构,,,
尊い,とうとい,,珍贵的，有价值的，无价的，高贵的，崇高的，神圣的,,,
面,めん,,脸,,,
タイムリー,タイムリー,,及时，跑动（棒球），RBI,,,
頻りに,しきりに,,频繁地、反复地、不停地、热切地,,,
保育,ほいく,,护理、养育、饲养、哺乳、哺乳,,,
体力,たいりょく,,体力,,,
真に,しんに,,真的，实际上，真的,,,
救い,すくい,,帮助，援助，救济,,,
伊井,いい,,那个，意大利,,,
助言,じょげん,,忠告，建议,,,
或る,あるる,,某,,,
契る,ちぎる,,承诺，承诺，发誓,,,
我がまま,わがまま,,自私、利己主义、任性、不服从、心血来潮,,,
新婚,しんこん,,新婚,,,
織,お,,编织， 编织， 编织物品,,,
くっきり,くっきり,,清晰、清晰、大胆,,,
突く,つく,,1. 推，打击，攻击， 2.戳，轻推，抠,,,
重んじる,おもんじる,,尊重，尊重，尊重，奖励,,,
再発,さいはつ,,复发、复发、复发,,,
あくどい,あくどい,,1. 华丽、艳丽、过度， 2.恶性,,,
生理,せいり,,生理学，月经,,,
没落,ぼつらく,,废墟、坠落、坍塌,,,
実質,じっしつ,,物质、本质,,,
日の丸,ひのまる,,日本国旗,,,
着席,ちゃくせき,,坐下，坐下,,,
前途,ぜんと,,未来展望、展望、未来征程,,,
融通,ゆうずう,,贷款（货币）、住宿、适应性、多功能性、金融,,,
決勝,けっしょう,,比赛决定，决赛（体育）,,,
騒動,そうどう,,纷争、暴动、叛乱,,,
取り巻く,とりまく,,包围，圈，围,,,
祈り,いのり,,祷告、恳求,,,
パチンコ,パチンコ,,弹珠机（日本弹球）,,,
甘口,あまくち,,甜味、温和、奉承、愚蠢,,,
父母,ちちはは,,父亲和母亲，父母,,,
追及,ついきゅう,,获得、实施、解决（犯罪）,,,
応急,おうきゅう,,紧急,,,
対して,たいして,,对于，关于，每,,,
見苦しい,みぐるしい,,难看，丑陋,,,
共鳴,きょうめい,,共鸣，同情,,,
始末,しまつ,,管理、交易、结算、事后清理,,,
御覧なさい,ごらんなさい,,（请）看，（请）试着做,,,
逆上る,ぎゃくのぼる,,往回走，往上游走，追溯,,,
上位,じょうい,,高级（等级不是类）、高阶（例如字节）、主机（连接设备的）,,,
ゲスト,ゲスト,,客人,,,
選考,せんこう,,甄选、筛选,,,
意図,いと,,意图、目标、设计,,,
入手,にゅうしゅ,,获得，触手可及,,,
坊ちゃん,ぼっちゃん,,（他人的儿子）,,,
五月蝿い,うるさい,,嘈杂、嘈杂、挑剔,,,
厳密,いむひそか,,严格，关闭,,,
不景気,ふけいき,,经济衰退、困难时期、抑郁、忧郁、闷闷不乐、无趣,,,
蝶,ちょう,,蝴蝶,,,
マスコミ,マスコミ,,大众传播,,,
詰らない,なじらない,,微不足道、无聊、琐碎,,,
彼方,かなた,,1. 那里，yonder，那个,,,
視覚,しかく,,视觉、视觉,,,
源,みなもと,,来源、原产地,,,
膨脹,ぼうちょう,,膨胀， 膨胀， 增加， 生长,,,
階層,かいそう,,类， 级别， 层， 层次结构,,,
理論,りろん,,理论,,,
交互,こうご,,相互的、互惠的、交替的,,,
嵩む,かさむ,,堆积，增加,,,
激励,げきれい,,鼓励,,,
ソロ,ソロ,,独奏,,,
何時も,いつも,,总是，通常，每次，从不（带否定动词）,,,
私,わたし,,我 （女性）,,,
風俗,ふうぞく,,1. 礼仪、习俗、 2.性服务，性产业,,,
同士,どうし,,同伴，同伴，同志,,,
鼾,いびき,,打鼾,,,
誠,まこと,,真理、信仰、忠诚、真诚、信任、信心、依赖、奉献,,,
錯誤,さくご,,错误,,,
兆し,きざし,,体征、预兆、症状,,,
殊に,ことに,,特别是，最重要的是,,,
心地,ここち,,感觉，感觉，情绪,,,
下心,したごころ,,秘密意图、动机,,,
取っ手,とって,,手柄、把手、旋钮,,,
倣,ほう,,模仿、追随、效仿,,,
先先月,さきせんげつ,,前一个月,,,
大概,たいがい,,一般来说，主要是,,,
レース,レース,,种族， 蕾丝,,,
築く,きずく,,建造，堆积，积累,,,
抜け出す,ぬけだす,,溜出去，偷偷溜走，出类拔萃,,,
退化,たいか,,退化、倒退,,,
領地,りょうち,,领土， 自治领,,,
微塵,みじん,,粒子， 原子,,,
譲歩,じょうほ,,让步、调停、妥协,,,
灰皿,はいざら,,烟灰缸,,,
若し,わかし,,如果，以防万一，假设,,,
センス,センス,,良好的感觉（音乐风格、机智等）,,,
面皰,にきび,,粉刺、痤疮,,,
復活,ふっかつ,,复兴（如音乐剧）、修复,,,
人格,じんかく,,人格、性格、个性,,,
長,なが,,首长、首领,,,
定食,ていしょく,,套餐，特别（当日）,,,
何だか,なんだか,,一点点，有点，不知何故,,,
共稼ぎ,ともかせぎ,,一起工作，（丈夫和妻子）一起谋生,,,
切り,きり,,限制、结束、界限、句点、离开的地方、结束句、所有有、只有、因为,,,
囀る,さえずる,,唱歌，唧唧喳喳，叽叽喳喳,,,
間々,まま,,偶尔，频繁,,,
作物,さくもつ,,文学作品,,,
お宮,おみや,,神社,,,
持続,じぞく,,延续,,,
振り,ふり,,伪装， 表演， 外表,,,
一括,いっかつ,,一起，批量，一团，一捆，总结,,,
奮闘,ふんとう,,艰苦奋斗，艰苦奋斗,,,
学士,がくし,,大学毕业生,,,
盛装,せいそう,,盛装打扮，穿富丽堂皇的衣服,,,
復旧,ふっきゅう,,恢复、恢复原状、康复,,,
殿様,とのさま,,封建领主,,,
見落とす,みおとす,,忽视，不注意,,,
報ずる,ほうずる,,通知，报告,,,
版,ばん,,版,,,
彼方此方,かなたこのかた,,这里和那里,,,
弁護,べんご,,辩护、恳求、辩护,,,
切れ目,きれめ,,断裂、暂停、间隙、结束、裂缝、中断、切割、截面、缺口、切口、结束（任务）,,,
総会,そうかい,,股东大会,,,
講読,こうどく,,阅读、翻译,,,
方式,ほうしき,,形式、方法、系统,,,
疾っくに,はやっくに,,很久以前，已经，很久以前,,,
日向,ひなた,,阳光明媚的地方，在阳光下,,,
仮令,たとえ,,例子，即使，如果，虽然,,,
類推,るいすい,,类比,,,
勝利,しょうり,,胜利， 胜利， 征服， 成功， 胜利,,,
街頭,がいとう,,在街上,,,
転落,てんらく,,跌倒、退化、坍塌,,,
慕う,したう,,渴望，想念，崇拜，深爱,,,
南,みなみ,,南,,,
濫用,らんよう,,滥用、误用、盗用、过度使用,,,
其の儘,そのまま,,没有变化，就像现在一样（即现在）,,,
現場,げんば,,实际犯罪现场、现场、现场,,,
女子,じょし,,女人， 女孩,,,
正解,せいかい,,正确、正确、正确的解释（答案解决方案）,,,
冷やかす,ひやかす,,开玩笑，取笑，嘲笑，冷却，冷藏,,,
当てはまる,あてはまる,,应用（规则）,,,
区画,くかく,,师， 节， 隔间， 边界， 面积， 块,,,
欠乏,けつぼう,,匮乏、短缺、饥荒,,,
ルーズ,ルーズ,,松,,,
善良,ぜんりょう,,善良、卓越、美德,,,
涸れる,かれる,,干涸，用完,,,
始めまして,はじめまして,,你好吗？，我很高兴见到你,,,
沿い,そい,,沿,,,
迫害,はくがい,,迫害,,,
悪口,わるぐち,,辱骂、侮辱、诽谤、恶言恶语,,,
一人でに,いちにんでに,,它自己，自动，自然,,,
軈て,やがて,,不久，很快，终于,,,
教材,きょうざい,,教材,,,
若しくは,もしくは,,或者，否则,,,
容易い,たやすい,,简单、简单、轻便,,,
運送,うんそう,,航运、海运,,,
直面,ちょくめん,,对质,,,
肺,はい,,肺,,,
専用,せんよう,,专用，个人使用,,,
汚す,けがす,,耻辱，耻辱,,,
コンタクト,コンタクト,,隐形眼镜， 隐形眼镜,,,
変動,へんどう,,变化，波动,,,
天国,てんごく,,天堂， 天堂， 天国,,,
終日,しゅうじつ,,整天,,,
中毒,ちゅうどく,,中毒,,,
陳列,ちんれつ,,展览， 展示， 展示,,,
怯える,おびえる,,变得害怕，做噩梦,,,
保障,ほしょう,,保证、安全、保证、质押、保证,,,
傾斜,けいしゃ,,倾斜、倾斜、倾斜、斜面、列表、倾角,,,
変革,へんかく,,变革、改革、革命、剧变、宗教改革,,,
衰える,おとろえる,,变得虚弱、衰落、磨损、减弱、腐烂、枯萎、浪费,,,
六,ろく,,（数量） 6,,,
藁,わら,,秸秆,,,
一気,いっき,,喝！（作为派对的欢呼声反复说）,,,
丸々,まるまる,,完全,,,
些っとも,さっとも,,一点也不（否定动词）,,,
見合わせる,みあわせる,,交换眼神、推迟、暂停操作、避免执行操作,,,
派,は,,集团、派系、学校,,,
操る,あやつる,,操纵，操作，拉弦,,,
痛切,つうせつ,,敏锐，急性,,,
費,ひ,,成本、费用,,,
切開,せっかい,,开垦（土地）、开垦、开垦,,,
前提,ぜんてい,,序言、前提、原因、先决条件,,,
民主,みんしゅ,,民主，国家元首,,,
公開,こうかい,,向公众展示,,,
擦れる,すれる,,揉搓，擦伤，穿，变得精致,,,
明瞭,めいりょう,,清晰,,,
盛る,もる,,繁荣，繁荣，交配（动物）,,,
刃,は,,（剑的边缘）,,,
品質,ひんしつ,,质量,,,
ドライクリーニング,ドライクリーニング,,干洗,,,
化繊,かせん,,合成纤维,,,
説得,せっとく,,说服,,,
外貨,がいか,,进口商品、外币,,,
眉,まゆ,,眉,,,
嘸,さぞ,,我敢肯定，当然，毫无疑问,,,
変遷,へんせん,,变迁、变迁、沧桑,,,
敬具,けいぐ,,此致,,,
協定,きょうてい,,安排、契约、协议,,,
防火,ぼうか,,防火、灭火、防火,,,
折り返す,おりかえす,,向上翻，向后折叠,,,
契機,けいき,,机会，机会,,,
朗読,ろうどく,,朗读、朗诵,,,
近付く,ちかづく,,接近，接近，熟悉，接近,,,
一律,いちりつ,,均匀性、均匀性、单调性、相等性,,,
世,よ,,世界， 社会， 年龄， 世代,,,
お願いします,おねがいします,,请,,,
愚痴,ぐち,,闲置的抱怨，抱怨,,,
何時までも,いつまでも,,永远，永远，永远，只要一个人喜欢，无限期,,,
同志,どうし,,同心同志，志同道合,,,
暴力,ぼうりょく,,暴力,,,
大部,おおぶ,,大多数（例如大部分），更大，公平，很多,,,
黄金,おうごん,,金,,,
原,はら,,原始的、原始的、主要的、基本的、原始的,,,
いく,いく,,来，高潮,,,
圧迫,あっぱく,,压力、胁迫、压迫,,,
アルカリ,アルカリ,,碱,,,
何とも,なんとも,,没什么（带否定动词），相当，不是一点点,,,
忠実,ちゅうじつ,,忠贞不渝，忠心耿耿,,,
教職,きょうしょく,,教师资格证，教师职业,,,
茎,くき,,茎,,,
治安,ちあん,,公共秩序,,,
自惚れ,うぬぼれ,,自命不凡、自负、狂妄自大,,,
敵,てき,,敌人，对手,,,
吊るす,つるす,,挂起,,,
特技,とくぎ,,特殊技能,,,
賄う,まかなう,,提供食宿，提供膳食，支付,,,
努めて,つとめて,,努力吧！，努力工作！,,,
貶す,けなす,,说坏话,,,
軍艦,ぐんかん,,军舰， 战列舰,,,
懐く,いだく,,产生情感依恋,,,
にも拘らず,にもかかわらず,,尽管如此,,,
色彩,しきさい,,颜色、色调、色调,,,
墜落,ついらく,,坠落，坠毁,,,
独創,どくそう,,创意,,,
推測,すいそく,,猜猜，猜想,,,
許容,きょよう,,许可，原谅,,,
新興,しんこう,,崛起、发展、涌现,,,
同等,どうとう,,平等，平等，相同的权利，相同的等级,,,
営む,いとなむ,,进行（例如在仪式上），经营企业,,,
恐れ入る,おそれいる,,充满敬畏，感到渺小，惊讶，惊讶，不安，抱歉，B,,,
偖,さて,,好吧，现在，那么,,,
ムード,ムード,,心情,,,
緩める,ゆるめる,,松开，放慢速度,,,
閉口,へいこう,,闭上嘴巴,,,
本質,ほんしつ,,本质、真实本性、现实,,,
反する,はんする,,不一致，反对，矛盾，越界，反叛,,,
スポーツカー,スポーツカー,,跑车,,,
一帯,いったい,,一个区域，一个区域，整个地方,,,
運営,うんえい,,管理、行政、运营,,,
差し引く,さしひく,,扣除,,,
繊維,せんい,,纤维， 纤维， 纺织品,,,
夕暮れ,ゆうぐれ,,傍晚，（傍晚）暮光之城,,,
腸,ちょう,,肠道、肠道、肠道,,,
紛れる,まぎれる,,被转移，滑入,,,
橋渡し,はしわたし,,桥梁建设， 调解,,,
その為,そのため,,因此，出于这个原因,,,
出産,しゅっさん,,（孩子）出生、分娩、生产（商品）,,,
たった,たった,,只是，只是，但是，不超过,,,
組み合わせ,くみあわせ,,组合,,,
愈々,いよいよ,,越来越多，越来越，终于，毫无疑问,,,
伴う,ともなう,,陪伴、携带、陪伴、参与,,,
可愛らしい,かわいらしい,,可爱，甜蜜,,,
補足,ほそく,,补充，补充,,,
明かす,あかす,,传递，花费，揭示，透露,,,
山脈,さんみゃく,,山脉,,,
ぶかぶか,ぶかぶか,,太大，宽松,,,
傷,きず,,伤口， 受伤， 伤害， 割伤， 伤口， 瘀伤， 划伤， 疤痕， 弱点,,,
子息,しそく,,儿子,,,
全盛,ぜんせい,,繁荣的高度,,,
依って,よって,,因此，因此，因此，由于,,,
及ぶ,およぶ,,达到、达到、降临、发生、延伸、匹配、相等,,,
脱退,だったい,,脱离,,,
興じる,きょうじる,,自娱自乐，快乐,,,
街道,かいどう,,公路,,,
原典,げんてん,,原文（文本）,,,
放置,ほうち,,保持原样，留给机会，独自一人，忽视,,,
証言,しょうげん,,证据、证词,,,
日焼け,ひやけ,,晒斑,,,
兎角,とかく,,无论如何，无论如何，不知何故，一般来说，无论如何，这个和那个，很多，都容易,,,
雑談,ざつだん,,聊天，闲聊,,,
寒気,さむけ,,寒冷， 霜冻， 寒冷,,,
神殿,しんでん,,寺庙，圣地,,,
おおい,おおい,,嘿！,,,
畏まりました,かしこまりました,,当然！,,,
原爆,げんばく,,原子弹,,,
孤立,こりつ,,孤立、无助,,,
代,だい,,价格、材料、替代品,,,
氏,し,,姓,,,
悉く,ことごとく,,完全，完全,,,
ジーパン,ジーパン,,牛仔裤（点亮：牛仔裤），工装裤,,,
押し寄せる,おしよせる,,推到一边，继续前进,,,
是非とも,ぜひとも,,无论如何（不把“不”当作答案）,,,
脚色,きゃくしょく,,戏剧化（例如电影）,,,
消息,しょうそく,,新闻， 信件， 情况,,,
その外,そのそと,,此外，除此之外，其余的,,,
レッスン,レッスン,,课,,,
ばてる,ばてる,,疲惫不堪，疲惫不堪,,,
暗殺,あんさつ,,暗杀,,,
数詞,すうし,,数字,,,
麻酔,ますい,,麻醉,,,
冷酷,れいこく,,残忍、冷酷、无情、无情,,,
経路,けいろ,,路线、路线、频道,,,
ずばり,ずばり,,果断地，果断地，一劳永逸地，毫无保留地，坦率地说,,,
鉱山,こうざん,,矿山（矿石）,,,
継ぐ,つぐ,,成功,,,
佳句,けいく,,优美的文学段落,,,
興奮,こうふん,,兴奋、刺激、激动、唤醒,,,
咎める,とがめる,,责备，找茬，让某人承担任务，加重（伤害）,,,
与党,よとう,,执政党、（执政）执政党、政府,,,
削減,さくげん,,削减、减少、缩减,,,
お祖母さん,おばあさん,,祖母，女性老年人,,,
質素,しっそ,,简单、谦虚、节俭,,,
ティッシュペーパー,ティッシュペーパー,,生活用纸,,,
天皇,てんのう,,日本天皇,,,
対応,たいおう,,互动、对应、应对、处理,,,
他意,たい,,恶意、恶意、其他意图、秘密目的、别有用心、反复无常、三心二意,,,
領域,りょういき,,地区， 域， 领土， 领域， 区域， 政权,,,
食い違う,くいちがう,,相互交叉，相互竞争，差异，冲突，出错,,,
露骨,ろこつ,,1. 坦率、直率、直白、直言不讳， 2.显眼，开放，3。广泛，暗示性,,,
其れに,それに,,此外，此外,,,
喫茶,きっさ,,饮茶， 茶馆,,,
だぶだぶ,だぶだぶ,,宽松， 宽松,,,
征服,せいふく,,征服、征服、克服,,,
指示,しじ,,指示、说明、方向,,,
蓋,ふた,,盖子，盖子，盖子,,,
一人,いちにん,,一人,,,
染まる,そまる,,染色,,,
纏め,まとめ,,结算、结算,,,
上演,じょうえん,,表演（如音乐）,,,
近郊,きんこう,,郊区， 郊区,,,
独自,どくじ,,原创的、奇特的、有特色的,,,
耳鼻科,じびか,,耳鼻喉科学,,,
連邦,れんぽう,,英联邦、联邦,,,
土産,みやげ,,土地的产物,,,
ナイター,ナイター,,灯光下的比赛（例如棒球）（点亮：夜间），夜间比赛,,,
有難う,ありがとう,,谢谢,,,
投資,とうし,,投资,,,
指令,しれい,,命令、指示、指令,,,
先だって,せんだって,,最近，前几天,,,
ファイト,ファイト,,战斗,,,
目方,めかた,,重量,,,
前例,ぜんれい,,先例,,,
味覚,みかく,,味觉、味觉、味觉,,,
其れ共,それとも,,或者，或者,,,
出題,しゅつだい,,提出问题,,,
振り出し,ふりだし,,出发点、起点、绘图或发行（草稿）,,,
タイトル,タイトル,,标题,,,
悪い,わるい,,可恶的、可憎的、可怜的,,,
光沢,こうたく,,光彩、抛光、光泽、光泽（照片）,,,
於いて,おいて,,在，在，在,,,
作用,さよう,,动作， 操作， 效果， 功能,,,
花びら,はなびら,,（花）花瓣,,,
公,おおやけ,,官方， 公共， 正式， 公开， 政府,,,
ファン,ファン,,风扇， 乐趣,,,
背景,はいけい,,背景， 风景， 设置， 情况,,,
空腹,くうふく,,饥饿,,,
明朗,めいろう,,明亮、清晰、开朗,,,
罵る,ののしる,,说坏话，辱骂,,,
英字,えいじ,,英文字母（字符）,,,
近々,ちかぢか,,近在咫尺，不久,,,
