word,phonetic,pos,meaning,example,example_trans,image_url
long,lɒŋ,n.,n. 长时间；[语] 长音节；（服装的）长尺寸；长裤；adj. 长的；过长的；做多头的；长时间的；冗长的，长音；vi. 渴望；热望；adv. 长期地；始终,,,
long stick,,, 长棍；长棍子；长码尺,,,
long tables,,,无,,,
long-term,ˌlɒŋ ˈtɜːm,adj.,adj. 长期的；从长远来看,,,
lookout point,,un.,un. 侦察哨,,,
lost,lɒst,adj.,adj. 失去的；丧失的；迷惑的；v. 遗失（lose的过去分词）；失败,,,
lost children,,,无,,,
lounge,laʊndʒ,n.,n. 休息室；闲逛；躺椅；（英）酒吧间；vi. 闲逛；懒洋洋地躺卧；闲混；vt. 虚度光阴,,,
lower,ˈləʊə(r),vt.,vt. 减弱，减少；放下，降下；贬低；vi. 降低；减弱；跌落；adj. 下游的；下级的；下等的,,,
low impact,,adj.,adj. （动作）低力度的；（尤指对环境）低冲击的,,,
low-risk investment,,,无,,,
low nutrition,,,无,,,
loyal,ˈlɔɪəl,adj.,adj. 忠诚的，忠心的；忠贞的；n. 效忠的臣民；忠实信徒,,,
loyalty,ˈlɔɪəlti,n.,n. 忠诚；忠心；忠实；忠于…感情,,,
lunch,lʌntʃ,n.,n. 午餐；vt. 吃午餐；供给午餐；vi. 吃午餐；供给午餐,,,
machines,mə'ʃiːnz,n.,n. [机] 机器；机械（machine的复数）；v. 以机器制造（machine的第三人称单数形式）,,,
machinery,məˈʃiːnəri,n.,n. 机械；机器；机构；机械装置,,,
maturity,məˈtʃʊərəti; məˈtjʊərəti,n.,n. 成熟；到期；完备,,,
male,meɪl,adj.,adj. 男性的；雄性的；有力的；n. 男人；雄性动物,,,
male and female,,un.,un. 阴阳面,,,
main,meɪn,n.,n. 主要部分，要点；体力；总管道；adj. 主要的，最重要的；全力的,,,
main hall,,, 大厅；主厅；主大厅,,,
meat,miːt,n.,n. 肉，肉类（食用）,,,
meals,miːlz,n.,n. 膳食；谷类（meal的复数）；v. 进餐（meal的三单形式）,,,
meetings,'mi:tiŋz,n.,n. 会议，集会，会见（meeting的复数形式）,,,
memories,ˈmeməriz,n.,n. 记忆（memory的复数）；回忆,,,
mental,ˈmentl,adj.,adj. 精神的；脑力的；疯的；n. 精神病患者,,,
mental ability,,un.,un. 心理能力,,,
metals,'met(ə)lz,,五金,,,
migrate,maɪˈɡreɪt,vi.,vi. 移动；随季节而移居；移往；vt. 使移居；使移植,,,
milk,mɪlk,n.,n. 牛奶；乳状物；vt. 榨取；挤…的奶；vi. 挤奶,,,
minibus,ˈmɪnibʌs,n.,n. 面包车（等于microbus）；小型公共汽车；中客车；vi. 乘中客车,,,
minivan,ˈmɪnivæn,n.,n. 小型货车,,,
mirror,ˈmɪrə(r),n.,n. 镜子；真实的写照；榜样；vt. 反射；反映,,,
mobile phone,,n.,n. 手机；移动电话,,,
modern,ˈmɒdn,adj.,adj. 现代的，近代的；时髦的；n. 现代人；有思想的人,,,
modern language,,n.,n. 现代语言（尤指在学校里教授的欧洲语言）,,,
money,ˈmʌni,n.,n. 钱；货币；财富,,,
money management,,un.,un. 货币管理,,,
monkeys,ˈmʌŋkiz,n.,n. 猴子（monkey的复数）；v. 模仿（monkey的单三形式）；胡闹，乱弄,,,
morning,ˈmɔːnɪŋ,n.,n. 早晨；黎明；初期,,,
names,nems,n.,n. 名字；名望（name的复数形式）；v. 命名；列举（name的第三人称单数形式）；提到…的名字,,,
navigational,ˌnævɪˈɡeɪʃənl,adj.,adj. 航行的，航运的,,,
negative,ˈneɡətɪv,adj.,adj. [数] 负的；消极的；否定的；阴性的；n. 否定；负数；[摄] 底片；vt. 否定；拒绝,,,
negative effect,,n.,n. 消极作用,,,
negative thinking,,, 负面思维；负面思考；消极的思维,,,
nests,nests,n.,n. （鸟）窝( nest的名词复数 ); 温床; （套叠在一起的）一套物件; 藏匿处；v. 筑巢( nest的第三人称单数 ),,,
nesting,ˈnestɪŋ,n.,n. [计] 嵌套；造巢；镶嵌；v. 为…筑巢；整天呆在家里；使套入（nest的ing形式）,,,
nets,nets,n.,n. 网（net的复数）；v. 捕捉（net的三单形式）；把…织成网,,,
network,ˈnetwɜːk,n.,n. 网络；广播网；网状物,,,
night,naɪt,n.,n. 夜晚，晚上；黑暗，黑夜；adj. 夜晚的，夜间的,,,
night tour,,,夜班,,,
night shifts,,na.,na. 夜班(时间)；〈集合词〉夜班工人,,,
nurse,nɜːs,vt.,vt. 看护，护理；照顾；培养；给…喂奶；vi. 照料，护理；喂奶；当保姆；n. 护士；奶妈，保姆,,,
nursing,ˈnɜːsɪŋ,n.,n. 护理；看护；养育；v. 看护；养育（nurse的ing形式）,,,
nursing care,,, 护理；护理照护；护理服务,,,
nuts,nʌts,adj.,adj. 发狂的；热衷的；狂热的；int. 胡说；呸；n. 坚果；螺母（nut的复数）；核心；v. 采坚果；用头撞（nut的三单形式）,,,
nutrition,njuˈtrɪʃ(ə)n,n.,n. 营养，营养学；营养品,,,
none,nʌn,pron.,pron. 没有人；一个也没有；没有任何东西；adj. 没有的，一点没有的；adv. 决不，一点也不,,,
non-smoking,ˌnɒn ˈsməʊkɪŋ,adj.,adj. 不抽烟的；禁止吸烟的,,,
non-native,ˌnɒn ˈneɪtɪv,adj.,adj. 非本地；非原生；n. 外乡人,,,
object,ˈɒbdʒɪkt; əbˈdʒekt,n.,n. 目标；物体；客体；宾语；vt. 提出…作为反对的理由；vi. 反对；拒绝,,,
objectives,əbˈdʒektɪvz,n.,n. 目的（objective的复数形式）；目标；宗旨,,,
observation,ˌɒbzəˈveɪʃ(ə)n,n.,n. 观察；监视；观察报告,,,
ocean,ˈəʊʃ(ə)n,n.,n. 海洋；大量；广阔,,,
ocean condition,,,无,,,
ocean currents,,, 洋流；海流；大洋环流,,,
oldest,ˈəʊldɪst,adj.,adj. 最老的（old的最高级）；最旧的,,,
old clothes,,, 旧衣服；旧衣裙；旧衣裳,,,
online,ˌɒnˈlaɪn,adj.,adj. 联机的；在线的；adv. 在线地,,,
online shopping,,, 网上购物；网购；线上购物,,,
online game,,, 线上游戏；网络游戏；在线游戏,,,
online service,,n.,n. 在线服务,,,
opera,ˈɒprə,n.,n. 歌剧；歌剧院；歌剧团,,,
opera house,,n.,n. 歌剧院,,,
open,ˈəʊpən,adj.,adj. 公开的；敞开的；空旷的；坦率的；营业着的；vi. 开始；展现；vt. 公开；打开；n. 公开；空旷；户外,,,
opportunities,ˌɒpəˈtjuːnətiz,n.,n. 因素；机会；[数] 机遇,,,
organic,ɔːˈɡænɪk,adj.,adj. [有化] 有机的；组织的；器官的；根本的,,,
orange,ˈɒrɪndʒ,adj.,adj. 橙色的；橘色的；n. 橙；橙色；桔子,,,
overfill,ˌəʊvəˈfɪl,v.,v. 把…装得溢出,,,
overdue books,,,无,,,
overfishing,ˌəʊvəˈfɪʃɪŋ,n.,n. 渔捞过度；vt. 过度捕捞（overfish的现在分词）,,,
outline,ˈaʊtlaɪn,n.,n. 轮廓；大纲；概要；略图；vt. 概述；略述；描画…轮廓,,,
oxygen,ˈɒksɪdʒən,n.,n. [化学] 氧气，[化学] 氧,,,
paining,peɪn,vt.,vt.& vi. （使）疼痛，（使）痛苦，伤害（pain的现在分词形式）,,,
painkiller,ˈpeɪnkɪlə(r),n.,n. 止痛药,,,
painters,,n.,n. 画家( painter的名词复数 ); 油漆匠; （系船的）缆绳,,,
painting,ˈpeɪntɪŋ,n.,n. 绘画；油画；着色；v. 绘画（paint的ing形式）；涂色于,,,
painting class,,,无,,,
parents,'peərənts,n.,n. 父母；双亲（parent的复数）；v. 教养；引起（parent的三单形式）,,,
parties,ˈpɑːtiz,n.,n. [法] 当事人；党派；聚会；政党机关；同行者（party的复数）,,,
party hats,,,[美国俚语](警车、急救车等的)车顶灯,,,
paper,ˈpeɪpə(r),n.,n. 纸；论文；文件；报纸；adj. 纸做的；vt. 用纸糊；用纸包装；vi. 贴糊墙纸；发交通违章传票,,,
paper jams,,,无,,,
part-time,ˌpɑːt ˈtaɪm,adj.,adj. 兼职的；部分时间的；adv. 兼职地；用部分时间地,,,
password,ˈpɑːswɜːd,n.,n. 密码；口令,,,
pay attention,,v.,v. 注意,,,
pay in cash,,un.,un. 现金支付,,,
payment,ˈpeɪmənt,n.,n. 付款，支付；报酬，报答；偿还；惩罚，报应,,,
pens,penz,n.,n. 钢笔（pen的复数）,,,
pencils,ˈpenslz,n.,n. 铅笔，彩色铅笔( pencil的名词复数 ); 光线锥,,,
performance,pəˈfɔːməns,n.,n. 性能；绩效；表演；执行；表现,,,
permit,pəˈmɪt,n.,n. 许可证，执照；vt. 许可；允许；vi. 许可；允许,,,
permission,pəˈmɪʃ(ə)n,n.,n. 允许，许可,,,
pets,,abbr.,abbr. 公共英语等级考试（Public English Test System）；n. 宠物（pet的复数）,,,
pet meat,,,无,,,
petrol,ˈpetrəl,n.,n. （英）汽油,,,
petrol station,ˈpetrəl steɪʃ(ə)n,n.,n. 汽车加油站,,,
pest,pest,n.,n. 害虫；有害之物；讨厌的人,,,
people,ˈpiːp(ə)l,n.,n. 人；人类；民族；公民；vt. 居住于；使住满人,,,
picnic,ˈpɪknɪk,n.,n. 野餐；vi. 去野餐,,,
pictures,ˈpɪktʃəz,n.,n. 图片；绘画作品（picture的复数）；电影院；v. 画；设想；用图表示（picture的第三人称单数）,,,
pizza,ˈpiːtsə,n.,n. 比萨饼（一种涂有乳酪核番茄酱的意大利式有馅烘饼）,,,
pizza boxes,,, 求购披萨盒子；纸包装和纸板包装；纸盒,,,
places,'pleɪsɪz,n.,n. 地点；位置；位数（place的复数）；v. 放置（place的第三人称单数）,,,
placement,ˈpleɪsmənt,n.,n. 布置；定位球；人员配置,,,
placement test,ˈpleɪsmənt test,n.,n. 分级考试,,,
plane,pleɪn,n.,n. 飞机；平面；程度，水平；adj. 平的；平面的；vt. 刨平；用刨子刨；掠过水面；vi. 刨；乘飞机旅行；翱翔,,,
plane science,,,无,,,
play area,,, 游乐场地；游戏区；游乐区,,,
playroom,ˈpleɪruːm; ˈpleɪrʊm,n.,n. 游戏室；娱乐室,,,
playground,ˈpleɪɡraʊnd,n.,n. 运动场，操场；游乐场,,,
plates,pleɪts,n.,n. 盘子（plate的复数）；板材；[建] 平板,,,
police,pəˈliːs,n.,n. 警察，警方；治安；adj. 警察的；有关警察的；vt. 监督；管辖；维持治安；为…配备警察,,,
police helicopters,,,无,,,
potatoes,pəˈteɪtəʊz,n.,n. [作物] 土豆（potato的复数形式）；[作物] 马铃薯,,,
pool,puːl,n.,n. 联营；撞球；水塘；共同资金；vt. 合伙经营；vi. 联营，合伙经营,,,
padding pool,,,无,,,
position,pəˈzɪʃn,n.,n. 位置，方位；职位，工作；姿态；站位；vt. 安置；把……放在适当位置,,,
pottery,ˈpɒtəri,n.,n. 陶器；陶器厂；陶器制造术,,,
poverty,ˈpɒvəti,n.,n. 贫困；困难；缺少；低劣,,,
practices,ˈpræktɪsɪz,n.,n. 实践（practice的复数）；练习；v. 练习（practice的第三人称单数形式）,,,
practical,ˈpræktɪkl,adj.,adj. 实际的；实用性的,,,
practical work,,, 实际工作；社会实践；实习作业,,,
practical course,,, 实践课；实践课程；实习指导课,,,
preserved,prɪˈzɜːvd,adj.,adj. 保藏的；腌制的；喝醉的,,,
preservation,ˌprezəˈveɪʃ(ə)n,n.,n. 保存，保留,,,
price,praɪs,n.,n. 价格；价值；代价；vt. 给……定价；问……的价格,,,
primary,ˈpraɪməri,n.,n. 原色；最主要者；adj. 主要的；初级的；基本的,,,
primary school,ˈpraɪməri skuːl,n.,n. 小学,,,
prison,ˈprɪz(ə)n,n.,n. 监狱；监禁；拘留所；vt. 监禁，关押,,,
prisoners,,n.,n. 被囚者，囚犯（prisoner的复数）,,,
privacy,ˈprɪvəsi,n.,n. 隐私；秘密；隐居；隐居处,,,
private property,,na.,na. 私有财产,,,
privacy company,,,无,,,
programmes,'prəʊgræmz,n.,n. 方案；计划（programme的复数）；项目；[计] 程序；简介；v. 安排节目；按预定的步骤进行；编程序；按遗传密码工作（programme的三单形式）,,,
process,prəˈses; ˈprəʊses,n.,n. 过程，进行；方法，步骤；作用；程序；推移；adj. 经过特殊加工（或处理）的；vt. 处理；加工；vi. 列队前进,,,
procedure,prəˈsiːdʒə(r),n.,n. 程序，手续；步骤,,,
project,ˈprɒdʒekt,n.,n. 工程；计划；事业；vt. 设计；计划；发射；放映；vi. 设计；计划；表达；投射,,,
project request,,,无,,,
project background,,,无,,,
project outline,,,无,,,
promotion,prəˈməʊʃn,n.,n. 提升，[劳经] 晋升；推销，促销；促进；发扬，振兴,,,
purpose,ˈpɜːpəs,n.,n. 目的；用途；意志；vt. 决心；企图；打算,,,
quality,ˈkwɒləti,n.,n. 质量，[统计] 品质；特性；才能；adj. 优质的；高品质的；<英俚>棒极了,,,
qualification,ˌkwɒlɪfɪˈkeɪʃn,n.,n. 资格；条件；限制；赋予资格,,,
queen,kwiːn,n.,n. 女王，王后；（纸牌中的）皇后；（蜜蜂等的）蜂王；vt. 使…成为女王或王后；vi. 做女王,,,
queen size,ˈkwiːn saɪz,na.,na. 大号的,,,
questions,'kwestʃənz,n.,n. [数] 问题（question的复数）；v. 质疑（question的第三人称单数形式）,,,
questionnaire,ˌkwestʃəˈneə(r),n.,n. 问卷；调查表,,,
quite,kwaɪt,adv.,adv. 很；相当；完全,,,
quiz,kwɪz,n.,n. 考查；恶作剧；课堂测验；vt. 挖苦；张望；对…进行测验,,,
race,reɪs,n.,n. 属，种；种族，人种；家庭，门第；vt. 使参加比赛；和…竞赛；使急走，使全速行进；vi. 比速度，参加竞赛；全速行进,,,
race car,,n.,n. 赛车；v. 赛车,,,
railway station,,n.,n. 火车站,,,
railway line,,n.,n. 铁路线,,,
railway tracks,,,无,,,
range,reɪndʒ,n.,n. 范围；幅度；排；山脉；vt. 漫游；放牧；使并列；归类于；来回走动；vi. （在...内）变动；平行，列为一行；延伸；漫游；射程达到,,,
rare,reə(r),adj.,adj. 稀有的；稀薄的；半熟的；adj. 杰出的；极度的；非常好的；adv. 非常；极其；vi. 用后腿站起；渴望,,,
rare trees,,,无,,,
rats,ræts,n.,n. [脊椎] 鼠；卑鄙之人（rat的复数）；v. 捕鼠；出卖（rat的三单形式）；int. 胡说；瞎扯,,,
reasons,ˈriːz(ə)nz,n.,n. 原因（reason的复数）；理由；理智；v. 推理；劝说（reason的第三人称单数）,,,
reasonable,ˈriːznəbl,adj.,adj. 合理的，公道的；通情达理的,,,
recycling,ˌriːˈsaɪklɪŋ,n.,n. （资源、垃圾的）回收利用；v. 回收；再循环利用（recycle的现在分词）,,,
recycled materials,,, 回收的材料；循环再用的物料；再生材料,,,
red,red,n.,n. 红色，红颜料；赤字；adj. 红色的；红肿的，充血的,,,
red blood cells,,un.,un. 红细胞,,,
red flag,ˌred ˈflæɡ,n.,n. 示警红旗；（象征革命或共产主义的）红旗,,,
refreshments,rɪˈfreʃmənts,n.,n. 点心；[食品] 茶点；小吃,,,
regulations,ˌreɡjuˈleɪʃ(ə)nz,n.,n. [管理] 条例；规程（regulation的复数）；章则,,,
relatively,ˈrelətɪvli,adv.,adv. 相当地；相对地，比较地,,,
relaxation,ˌriːlækˈseɪʃn,n.,n. 放松；缓和；消遣,,,
reliable,rɪˈlaɪəb(ə)l,n.,n. 可靠的人；adj. 可靠的；可信赖的,,,
religions,,n.,n. 宗教，宗教信仰（religion的复数）,,,
retail,ˈriːteɪl; rɪˈteɪl,n.,n. 零售；adj. 零售的；vt. 零售；转述；adv. 以零售方式；vi. 零售,,,
resources,rɪˈsɔːsɪz,n.,n. [计][环境] 资源；物力（resource的复数）；v. 向…提供资金（resource的第三人称单数）,,,
reservation,ˌrezəˈveɪʃn,n.,n. 预约，预订；保留,,,
right,raɪt,n.,n. 正确；右边；正义；adj. 正确的；直接的；右方的；vt. 纠正；adv. 正确地；恰当地；彻底地；vi. 复正；恢复平稳,,,
risks,rɪsks,n.,n. 风险，危险（risk复数）；v. 冒…危险（risk的第三人称单数）,,,
rocks,,n.,n. [岩] 岩石，岩礁；岩石礁石（rock复数形式）；v. 轻轻摇摆；发抖；演唱摇滚乐（rock的第三人称单数形式）,,,
roses,'rəʊzɪz,n.,n. [园艺] 玫瑰（rose的复数）,,,
rose garden,,un.,un. 蔷薇园,,,
roof,ruːf,n.,n. 屋顶；最高处，顶部；最高限度；vt. 给…盖屋顶，覆盖,,,
round,raʊnd,n.,n. 圆；循环；一回合；圆形物；prep. 附近；绕过；大约；在…周围；adj. 圆的；完全的；大概的；肥胖的；vt. 完成；围捕；绕行；弄圆；adv. 在周围；迂回地；朝反方向；挨个；vi. 进展；变圆；环行；发胖,,,
round table,ˌraʊnd ˈteɪbəl,na.,na. 圆桌会议；协商会议,,,
rubbish,ˈrʌbɪʃ,n.,n. 垃圾，废物；废话；adj. 毫无价值的,,,
rural,ˈrʊərəl,adj.,adj. 农村的，乡下的；田园的，有乡村风味的,,,
sales,ˈseɪlz,n.,n. 销售（sale的复数）；销售额；adj. 销售的，售货的；有关销售的,,,
salesman,ˈseɪlzmən,n.,n. 推销员；售货员,,,
sales manager,,un.,un. 销售经理；销售主管,,,
salts,sɔːlts; sɒlts,n.,n. 盐分，刺激（salt的复数形式）；v. 给…加盐；用盐腌制（salt的第三人称单数形式）,,,
sand,sænd,n.,n. 沙；沙地；沙洲；沙滩；沙子；vt. 撒沙于；以沙掩盖；用砂纸等擦平或磨光某物；使撒沙似地布满；给…掺沙子；vi. 被沙堵塞,,,
sandy,ˈsændi,adj.,adj. 沙地的；多沙的；含沙的,,,
sandglass,ˈsæn(d)ɡlɑːs,n.,n. 沙漏,,,
sandwiches,ˈsænwɪtʃz,n.,n. [食品] 三明治；夹在一起的东西（sandwich的复数）；v. 把…做成三明治；将…夹在中间（sandwich的第三人称单数）,,,
samples,,n.,n. [图情] 样品；采样；例子(sample的复数形式）,,,
satisfaction,ˌsætɪsˈfækʃn,n.,n. 满意，满足；赔偿；乐事；赎罪,,,
satisfactory,ˌsætɪsˈfæktəri,adj.,adj. 满意的；符合要求的；赎罪的,,,
salary,ˈsæləri,n.,n. 薪水；vt. 给...加薪；给...薪水,,,
season,ˈsiːzn,n.,n. 时期；季节；赛季；vt. 给…调味；使适应；vi. 变得成熟；变干燥,,,
seasonal,ˈsiːzən(ə)l,adj.,adj. 季节的；周期性的；依照季节的,,,
seating,ˈsiːtɪŋ,n.,n. 就座；座位数；v. 为…领座；为…提供座位（seat的ing形式）,,,
seat reservation,,,预订座席,,,
secretary,ˈsekrət(ə)ri,n.,n. 秘书；书记；部长；大臣,,,
section,ˈsekʃn,n.,n. 截面；部分；部门；地区；章节；vt. 把…分段；将…切片；对…进行划分；vi. 被切割成片；被分成部分,,,
secondary,ˈsekənd(ə)ri,n.,n. 副手；代理人；adj. 第二的；中等的；次要的；中级的,,,
secondary school,,n.,n. 中学；中等学校,,,
security,sɪˈkjʊərəti,n.,n. 安全；保证；证券；抵押品；adj. 安全的；保安的；保密的,,,
security officer,,, 安全人员；保安员；保安主任,,,
selection,sɪˈlekʃ(ə)n,n.,n. 选择，挑选；选集；精选品,,,
seminars,,n.,n. 研讨会（seminar的复数）；专题讨论会,,,
seminar group,,,无,,,
seminar room,,,(大学)研究室,,,
senior,ˈsiːniə(r),n.,n. 上司；较年长者；毕业班学生；adj. 高级的；年长的；地位较高的；年资较深的，资格较老的,,,
senior management,,n.,n. 高阶管理人员,,,
senior advisor,,, 高级顾问；资深顾问；高级理财顾问,,,
services,ˈsɜːvɪsɪz,n.,n. 服务；服务项目（service复数形式）；v. 服务（service的第三人称单数）,,,
