word,phonetic,pos,meaning,example,example_trans,image_url
failure,'feɪljə,n.,n. 失败,,,
fair,feə,a.,a. 公平的，合理的 a. (肤色)白皙的； （人）白肤金发的 n. 集市；庙会；展览会,,,
fairly,'feəlɪ,ad.,ad. 公正地，正当地；相当（程度）地,,,
fairness,'feənɪs,n.,n. 公平；公正,,,
faith,feɪθ,n.,n. 信仰；信念,,,
fall,fɔːl,n.,n. （美）秋季,,,
false,fɔːls; fɒls,a.,a. 不正确的；假的,,,
familiar,fə'mɪlɪə,a.,a. 熟悉的,,,
family,ˈfæməlɪ,n.,n. 家庭；家族；子女,,,
family name,,,姓氏,,,
famous,'feɪməs,a.,a. 著名的,,,
fan,fæn,n.,n. （电影、运动等的）迷；热心的爱好者（支持者） n. 风扇,,,
fancy,'fænsɪ,a.,a.花式；装饰的；奇特的,,,
fantastic,fæn'tæstɪk,a.,a. (口语)极好的，美妙的，很棒的,,,
fantasy,'fæntəsi,,n 幻想，梦想,,,
far,fɑː,,"(farther, farthest 或further , furthest) a.& ad. 远的；远地",,,
fare,fer,n.,n.（车或船的）费用，票（价）,,,
farm,fɑːm,n.,n. 农场；农庄,,,
farmer,'fɑːmə,n.,n. 农民,,,
fast,fɑːst,a.,a. 快的，迅速的；紧密的 ad. 快地，迅速地；紧密地,,,
fasten,'fæsn,vt.,vt. 扎牢；扣住,,,
fat,fæt,n.,n. 脂肪 a. 胖的；肥的,,,
father,'fɑːðə,n.,n. 父亲,,,
fault,fɔːlt,n.,n. 缺点，毛病,,,
favour,'feɪvə,,(美favor) n. 恩惠；好意；帮助,,,
favourite,'feɪv(ə)rɪt,,(美 favorite) a. 喜爱的 n. 特别喜爱的人（或物）,,,
fax,fæks,n.,n. 传真,,,
fear,fɪə,n.,n. 害怕；恐惧； 担忧,,,
feast,fiːst,n.,n.盛宴，宴会，（宗教的）节日,,,
feather,'feðə,n.,n. 羽毛,,,
February,ˈfebrʊərɪ,n.,n. 2月,,,
federal,ˈfedər(ə)l,,l a.中央的（政府）联邦的,,,
fee,fiː,n.,n. 费，费用,,,
feed fed fed,fiːd,vt.,vt. 喂（养）；饲（养） 【一般现在 过去式 过去分词】,,,
feel felt felt,fiːl,v.,v.& link 感觉，觉得；摸，触 【一般现在 过去式 过去分词】,,,
feeling,'fiːlɪŋ,n.,n. 感情；感觉,,,
fellow,'feləʊ,n.,n. 同伴；伙伴,,,
fence,fens,n.,n. 栅栏；围栏；篱笆,,,
ferry,'ferɪ,n.,n. 渡船,,,
festival,ˈfestəvl,a.,a. 节日的，喜庆的,,,
fetch,fetʃ,vt.,vt. （去）取（物）来，（去）带（人）来,,,
fever,'fiːvə,n.,n. 发烧；发热,,,
few,fjuː,pron.,pron. 不多；少数 不多的；少数的,,,
fibre,'faɪbə,,(美fiber) n. 纤维质,,,
fiction,'fɪkʃn,n.,n.小说，虚构的事,,,
field,fiːld,n.,n. 田地；牧场；场地,,,
fierce,fɪrs,a.,a. 猛烈的,,,
fifteen,fɪf'tiːn; 'fɪftiːn,num.,num. 十五,,,
fifth,fɪfθ,num.,num. 第五,,,
fifty,'fɪftɪ,num.,num. 五十,,,
fight,faɪt,n.,n. 打仗（架），争论,,,
fighter,ˈfaɪtə(r),v.,v. 战士；斗士,,,
figure,'fɪgjər,n.,n.数字；数目；图；图形；（人的）身型；人物；（绘画、雕刻）人物像 vt.（美口语）认为，判断.（在心里）想像，描绘,,,
file,faɪl,n.,n.公文柜；档案(计算机)文档,,,
fill,fɪl,vt.,vt. 填空，装满,,,
film,fɪlm,n.,n. 电影；影片；胶卷vt. 拍摄，把……拍成电影,,,
final,'faɪn(ə)l,a.,a. 最后的；终极的,,,
finance,'faɪnæns,n.,n.资金，财政，财务,,,
find,faɪnd,,"(found, found) vt. 找到，发现，感到",,,
fine,faɪn,a.,a. 细的；晴朗的；美好的；（身体）健康的 n.& v. 罚款,,,
finger,'fɪŋgə,n.,n. 手指,,,
fingernail,'fɪŋgəneɪl,n.,n. 指甲,,,
finish,'fɪnɪʃ,v.,v. 结束；做完,,,
fire,'faɪə,n.,n. 火；火炉；火灾 vi. 开火，开（枪，炮等），射击,,,
firefighter,'faɪəfaɪtə,n.,n. 消防人员,,,
fireplace,'faɪəpleɪs,n.,n. 壁炉,,,
firewood,'faɪəwʊd,n.,n. 木柴,,,
firework,'faɪəwɜːk,n.,n. 焰火,,,
firm,fɜːrm,n.,"n.公司;企业 a.坚固的,坚定的",,,
firmly,fɜːmli,ad.,ad. 牢牢地,,,
first,fɜːst,num.,num. 第一 a.& ad. 第一；首次；最初 n. 开始；开端,,,
fish,fɪʃ,n.,n. 鱼；鱼肉 vi. 钓鱼；捕鱼,,,
fisherman,'fɪʃəmən,n.,n. 渔民；钓鱼健身者,,,
fist,fɪst,n.,n. 拳(头),,,
fit,fɪt,a.,"a. 健康的, 适合的 v. （使）适合，安装",,,
fitting room,ˈfɪtɪŋ-rʊm,,试衣间,,,
five,faɪv,num.,num. 五,,,
fix,fɪks,vt.,vt. 修理；安装；确定，决定,,,
flag,flæg,n.,n. 旗；标志；旗舰,,,
flame,fleɪm,n.,n. 火焰，光辉,,,
flaming,'fleɪmɪŋ,a.,a. 火红的；火焰般的,,,
flash,flæʃ,n.,n. 闪；闪光； 转瞬间,,,
flashlight,'flæʃlaɪt,n.,n. 手电,,,
flat,flæt,a.,a. 平的 n. 楼中一套房间； 公寓(常用复数),,,
flee,fliː,,"(fled, fled) v. 逃走；逃跑",,,
flexible,'fleksəbl,a.,a.灵活的，可变动的,,,
flesh,fleʃ,n.,n. 肉,,,
flight,flaɪt,n.,n. 航班 n. 楼梯的一段,,,
float,flout,vi.,vi. 漂浮，浮动,,,
flood,flʌd,n.,n. 洪水 vt. 淹没，使泛滥,,,
floor,flɔː,n.,n.地面，地板.（楼房的）层,,,
flour,'flaʊə,n.,n. 面粉，粉,,,
flow,fləʊ,vi.,vi. 流动,,,
flower,'flaʊə,n.,n. 花,,,
flu,fluː,n.,n. 流行性感冒,,,
fluency,'fluːənsɪ,n.,n.（外语）流利，流畅,,,
fluent,'fluːənt,a.,a. （外语）流利的，流畅,,,
fly,flaɪ,n.,n. 飞行；苍蝇,,,
fly flew flown,flaɪ,vi.,vi. （鸟、飞机）飞；（人乘飞机）飞行；（旗子等）飘动 vt. 空运（乘客，货物等）；放（风筝、飞机模型等） 【一般现在 过去式 过去分词】,,,
focus,'foukəs,v.,v. / n.集中（注意力，精力）于，焦点，中心点,,,
fog,fɒg,n.,n. 雾,,,
foggy,'fɔgi,a.,a. 多雾的,,,
fold,fould,vt.,vt. 折叠；合拢,,,
folk,fəʊk,a.,a. 民间的,,,
follow,'fɒləʊ,vt.,vt. 跟随；仿效；跟得上,,,
following,'fɒləʊɪŋ,a.,a. 接着的；以下的,,,
fond,fɒnd,a.,a. 喜爱的，爱好的,,,
food,fuːd,n.,n. 食物，食品,,,
fool,fuːl,n.,n. 傻子，蠢人,,,
foolish,'fuːlɪʃ,a.,a. 愚蠢的，傻的,,,
foot feet,fʊt,n.,n. 足，脚；英尺【单数 复数】,,,
football,'fʊtbɔːl,n.,n. （英式）足球；（美式）橄榄球,,,
for,fə(r); strong form fɔ:(r),prep.,prep. 为了…；向…，往…；与…交换；防备…；适合…；因为…；在…期 间；对于…；对…来说 conj. 因为，由于,,,
forbid,fə'bɪd,,"(forbade, forbidden) vt. 禁止，不许",,,
force,fɔːs,vt.,vt. 强迫，迫使,,,
forecast,'fɔːrkæst,n.,n. & vt. 预告,,,
forehead,'fɔːhed; 'fɒrɪd,n.,n. 前额,,,
foreign,'fɒrɪn,a.,a. 外国的,,,
foreigner,'fɒrɪnə,n.,n. 外国人,,,
foresee,fɔː'siː,,"(foresaw, foreseen) vt.预见.预知",,,
forest,'fɒrɪst,n.,n. 森林,,,
forever,fə'revə,ad.,ad. 永远；永恒的,,,
forget,fə'get,,"(forgot, forgotten) v. 忘记；忘掉",,,
forgetful,fə'getfʊl; -f(ə)l,a.,a. 健忘的，不留心的,,,
forgive,fə'gɪv,,"(forgave, forgiven) vt. 原谅，宽恕",,,
fork,fɔːk,n.,n. 叉，餐叉,,,
form,fɔːm,n.,n. 表格；形式；结构,,,
format,'fɔːrmæt,n.,n.安排，计划，设计,,,
former,'fɔːrmər,a.,a. 以前的，从前的；（两者之中的）前者,,,
fortnight,'fɔːtnaɪt,n.,n. 十四日，两星期,,,
fortunate,'fɔːtʃ(ə)nət,a.,a. 幸运的； 侥幸的,,,
fortune,'fɔːtʃuːn; -tʃ(ə)n,n.,n. 财产；运气,,,
forty,'fɔːtɪ,num.,num. 四十,,,
forward,'fɔːwəd,ad.,ad.将来.今后.向前，前进,,,
found,faʊnd,vt.,vt. 成立，建立,,,
founding,ˈfaundiŋ,n.,n. 成立，建立,,,
fountain,'fauntn,n.,n. 喷泉,,,
four,fɔː,num.,num. 四,,,
fourteen,fɔː'tiːn; 'fɔːtiːn,num.,num. 十四,,,
fourth,fɔːθ,num.,num. 第四,,,
fox,fɒks,n.,n. 狐狸,,,
franc,fræŋk,n.,n. 法郎,,,
France,fræns,n.,n. 法国,,,
fragile,'frædʒl,a.,a.易碎的，易损的,,,
fragrant,'freɪgrənt,a.,a. 香的，芳香的,,,
framework,'freɪmwɜːrk,n.,n.（建筑物）框架，结构,,,
free,friː,a.,a. 自由，空闲的；免费的,,,
freedom,'friːdəm,n.,n. 自由,,,
freeway,'friːweɪ,n.,n. 高速公路,,,
freeze,friːz,,"(froze, frozen) vi. 结冰",,,
freezing,'friːzɪŋ,a.,a. 冻结的；极冷的,,,
French,frentʃ,n.,n. 法语 a法国的；法国人的；法语的,,,
Frenchman,'frentʃmən,,(复 Frenchmen) n. 法国人（男）,,,
frequent,'friːkw(ə)nt,a.,a. 经常的；频繁的,,,
fresh,freʃ,a.,a. 新鲜的,,,
Friday,ˈfraɪdɪ,n.,n. 星期五,,,
friction,'frɪkʃn,n.,n. 摩擦,,,
fridge =refrigerator,rɪˈfrɪdʒəreɪtə(r),n.,n. 冰箱,,,
fried,fraɪd,a.,a. 油煎的,,,
friend,frend,n.,n. 朋友,,,
friendly,ˈfrendlɪ,a.,a. 友好的,,,
friendship,'fren(d)ʃɪp,n.,n. 友谊，友情,,,
fright,fraɪt,n.,n. 惊恐；恐吓,,,
frighten,'fraɪt(ə)n,vt.,vt. 使惊恐，吓唬,,,
frog,frɒg,n.,n. 青蛙,,,
from,frɒm; frəm,prep.,prep.从；从…起.距.来自,,,
front,frʌnt,a.,a. 前面的；前部的 n. 前面；前部；前线,,,
frontier,'frʌntɪə; frʌn'tɪə,n.,n. 前沿 ，边界；前线,,,
frost,frɔːst,n.,n. 霜,,,
fruit,fruːt,n.,n. 水果；果实,,,
fruit juice,fruːt dʒuːs,n.,n. 果汁,,,
fry,fraɪ,vt.,vt. 用油煎；用油炸,,,
fuel,fjʊəl,n.,n. 燃料,,,
full,fʊl,a.,a. 满的，充满的；完全的,,,
fun,fʌn,n.,n. 有趣的事，娱乐，玩笑,,,
function,'fʌŋkʃn,n.,"n. / v. 作用,功能,运转",,,
fundamental,ˌfʌndə'mentl,a.,a. 十分重大的，根本的,,,
funeral,'fjuːn(ə)r(ə)l,n.,n. 葬礼,,,
funny,'fʌnɪ,a.,a. 有趣的，滑稽可笑的,,,
fur,fɜː,n.,n. 毛皮；皮子,,,
furnished,'fɜːnɪʃt,a.,a. 配备了家具的,,,
furniture,'fɜːnɪtʃə,n.,n. （总称）家具,,,
future,'fjuːtʃə,n.,n. 将来,,,
gain,geɪn,vt.,vt. 赢得；挣得,,,
gale,geɪl,n.,n. 强风（约每小时60英里）,,,
gallery,'gæləri,n.,n. 画廊；美术品陈列室,,,
gallon,'gælən,n.,n. 加仑,,,
game,geɪm,n.,n. 游戏；运动；比赛,,,
garage,'gærɑː(d)ʒ; -ɪdʒ; gə'rɑːʒ,n.,n. 汽车间（库）,,,
garbage,'gɑːrbɪdʒ,n.,n. 垃圾,,,
garden,'gɑːd(ə)n,n.,n. 花园，果园，菜园,,,
gardening,'gɑːd(ə)nɪŋ,n.,n. 园艺学,,,
garlic,'gɑːlɪk,n.,n. 大蒜,,,
garment,'gɑːm(ə)nt,n.,n. （一件）衣服,,,
gas,gæs,n.,n. 煤气,,,
gate,geɪt,n.,n. 大门,,,
gather,'gæðə,v.,v. 聚集；采集,,,
gay,geɪ,a.,a. （男）同性恋的；快活的，愉快的,,,
general,'dʒen(ə)r(ə)l,a.,a. 大体，笼统的，总的,,,
generation,dʒenə'reɪʃ(ə)n,n.,n. 代，一代,,,
generous,'dʒenərəs,a.,a. 慷慨大方的,,,
gentle,'dʒent(ə)l,a.,a. 温柔的，轻轻的,,,
gentleman,'dʒent(ə)lmən,n.,n. 绅士，先生；有身份、有教养的人,,,
geography,dʒɪ'ɒgrəfɪ,n.,n. 地理学,,,
geometry,dʒi'ɑːmətri,n.,n. 几何学,,,
German,ˈdʒɜːmən,a.,a. 德国的，德国人的，德语的 n. 德国人，德语,,,
Germany,'dʒɜːmənɪ,,* n. 德国,,,
gesture,'dʒestʃə,n.,n. 姿势，手势,,,
get got got,ɡet,vt.,vt. 成为；得到；具有；到达 【一般现在 过去式 过去分词】,,,
gettogether,ɡet-təˈɡeðə(r),n.,n. 聚会,,,
gift,gɪft,n.,n. 赠品；礼物,,,
gifted,'gɪftɪd,a.,a. 有天赋的；有才华的,,,
giraffe,dʒɪˈrɑ:f,n.,n. 长颈鹿,,,
girl,gɜːl,n.,n. 女孩,,,
give gave given,ɡɪv,vt.,"vt. 给,递给,付出,给予 【一般现在 过去式 过去分词】",,,
glad,glæd,a.,a. 高兴的；乐意的,,,
glance,glɑːns,vi.,vi. 匆匆一看；一瞥,,,
glare,gler,v.,"v. 瞪眼,怒目而视,闪耀",,,
glass,glɑːs,n.,"n.玻璃杯,玻璃；(复)眼镜",,,
glasshouse,'glɑːshaʊs,n.,n. 温室，暖房,,,
globe,gləʊb,n.,"n. 地球仪,地球",,,
glory,'glɔːrɪ,n.,n.巨大的光荣; 荣誉;赞美,,,
glove,glʌv,n.,n. 手套,,,
glue,gluː,n.,n. 胶水,,,
go went gone,ɡəʊ,vi.,vi. 去；走；驶；通到；到达 n. 尝试（做某事） 【一般现在 过去式 过去分词】,,,
goal,gəʊl,n.,n. （足球）球门，目标,,,
goat,gəʊt,n.,n. 山羊,,,
god,ɡɒd,n.,n. 神，（大写）上帝,,,
gold,gəʊld,n.,n. 黄金 a 金的，黄金的,,,
golden,'gəʊld(ə)n,a.,a. 金(黄)色的,,,
goldfish,'gəʊl(d)fɪʃ,n.,n. 金鱼,,,
golf,gɒlf,n.,n. 高尔夫球,,,
good better best,ɡʊd,a.,a. 好；良好【比较级 最高级】,,,
good-bye,ɡʊd- baɪ,int.,int. 再见；再会【连字符】,,,
goodness,'gʊdnɪs,n.,n. 善良，美德,,,
goods,ɡʊdz,n.,n. 商品，货物,,,
goose geese,ɡuːs,n.,n. 鹅【单数 复数】,,,
govern,'gʌvərn,v.,v. 统治；管理,,,
government,ˈgʌvənmənt,n.,n. 政府,,,
gown,gaʊn,n.,n. 礼服，长外衣，睡衣,,,
grade,greɪd,n.,n. 等级；（中小学的）学年；成绩，分数,,,
gradually,'grædʒʊlɪ; 'grædjʊəlɪ,ad.,ad. 逐渐地,,,
graduate,ˈɡradʒʊeɪt,v.,v. 毕业,,,
graduation,grædʒʊ'eɪʃ(ə)n; -djʊ-,n.,n. 毕业，毕业典礼,,,
grain,greɪn,n.,n. 谷物，谷类,,,
gram,ɡræm,n.,n. 克(重量单位),,,
grammar,'græmə,n.,n. 语法,,,
grand,grænd,a.,a. 宏伟的,,,
grandchild,'græn(d)tʃaɪld,n.,n.(外)孙或孙女.孙辈,,,
granddaughter,'grændɔːtə,n.,n. （外）孙女,,,
grandma = grandmother,"ˈɡrænmɑː, ˈɡrændmɑː",n.,n. 奶奶；外婆,,,
grandpa = grandfather,"ˈɡrænpɑː, ˈɡrændpɑː",n.,"n.爷爷,外公",,,
grandparents,'græn(d)peər(ə)nts,n.,n.祖父母.外祖父母,,,
grandson,'græn(d)sʌn,n.,n. （外）孙子,,,
granny,'grænɪ,n.,n. 老奶奶；祖母；外婆,,,
grape,greɪp,n.,n. 葡萄,,,
graph,græf,n.,n. 图表，曲线图,,,
grasp,græsp,v.,v. 抓住；紧握,,,
grass,grɑːs,n.,n. 草；草场；牧草,,,
grateful,'greɪtfʊl; -f(ə)l,a.,a. 感激的，感谢的,,,
gravity,'grævəti,n.,n. 重力，地球引力,,,
great,greɪt,a.,"a. 伟大的,重要的,好极了 ad. （口语）好极了，很好",,,
Greece,ɡriːs,,* n. 希腊,,,
greedy,'griːdɪ,a.,a. 贪婪的,,,
Greek,griːk,a.,a. / n. 希腊的，希腊人的，希腊语的 ; 希腊人，希腊语,,,
green,griːn,a.,a. 绿色的；青的 n. 绿色,,,
greengrocer,'griːngrəʊsə,n.,n.（英）蔬菜水果商,,,
greet,griːt,vt.,vt. 问候；向……致敬,,,
greeting,'griːtɪŋ,n.,n. 祝贺,,,
grey / gray,ɡreɪ,a.,a. 灰色的； 灰白的,,,
grill,grɪl,n.,n. （烧食物的）烤架,,,
grocer,'grəʊsə,n.,n. 零售商人；食品店,,,
ground,graʊnd,n.,n. 地面,,,
group,gruːp,n.,n. 组，群,,,
grow grew grown,ɡrəʊ,v.,v. 生长；发育；种植；变成 【一般现在 过去式 过去分词】,,,
growth,grəʊθ,n.,n. 生长，增长,,,
gruel,'grʊəl,n.,n. 粥,,,
guarantee,ˌgærən'tiː,v.,v. 保证，担保,,,
guard,gɑːd,n.,n. 防护装置，警戒,,,
guess,ges,vi.,vi. 猜,,,
guest,gest,n.,n. 客人，宾客,,,
guidance,'gaɪd(ə)ns,n.,n. 引导，指导,,,
guide,gaɪd,n.,n. 向导，导游者,,,
guilty,'gɪlti,a.,"a.有罪,犯法的,做错事的",,,
guitar,gɪ'tɑː,n.,n. 吉他，六弦琴,,,
gun,gʌn,n.,n. 枪，炮,,,
gym =gymnasium,dʒɪm,n.,n. 体操；体育馆；健身房,,,
gymnastics,dʒɪmˈnæstɪks,n.,n. 体操,,,
ha,hɑː,int.,int. 哈(笑声),,,
habit,'hæbɪt,n.,n. 习惯，习性,,,
hair,heə,n.,n. 头发,,,
haircut,'herkʌt,n.,n. （男子）理发,,,
half,hɑːf,a.,a.& n. 半，一半，半个,,,
hall,hɔːl,n.,"n. 大厅,会堂,礼堂;过道",,,
ham,hæm,n.,n. 火腿,,,
hamburger,ˈhæmbɜ:gə,n.,n. 汉堡包,,,
hammer,'hæmər,n.,n. 锤子，锣锤,,,
hand,hænd,n.,n. 手；指针 v. 递；给；交付 交上；交进,,,
handbag,'hæn(d)bæg,n.,n. 女用皮包，手提包,,,
handful,'hændful,n.,n.(一)把；少数，少量,,,
handkerchief,'hæŋkətʃɪf,n.,n. 手帕,,,
handle,'hændl,n.,n. 柄，把柄 v. 处理,,,
handsome,'hæns(ə)m,a.,a. 英俊的,,,
handtruck,ˈhændtrʌk,n.,n.手推运货车,,,
handwriting,'hændraɪtɪŋ,n.,n. 书法,,,
handy,'hændi,a.,"a. 便利的，顺手的 hang(hanged,hanged) v. 处（人）绞刑；上吊",,,
hang hung hung,hæŋ,v.,v.悬挂，吊着；把……吊起 【一般现在 过去式 过去分词】,,,
happen,'hæp(ə)n,vi.,vi.（偶然）发生,,,
happily,'hæpɪlɪ,ad.,ad. 幸福地，快乐地,,,
happiness,ˈhæpinəs,n.,n. 幸福，愉快,,,
happy,'hæpɪ,a.,a.幸福；快乐的，高兴的,,,
harbour,ˈhɑ:bə(r),n.,n. 港口【英】,,,
harbor,'hɑːrbər,n.,n. 港口【美】,,,
hard,hɑːd,ad.,ad. 努力地；使劲；猛烈地 a.硬的；困难的；艰难的,,,
hardly,'hɑːdlɪ,ad.,ad. 几乎不,,,
hardship,'hɑːdʃɪp,n.,n. 困难,,,
hardworking,"'hɑːd,wɜːkɪŋ",a.,a. 努力工作的,,,
harm,hɑːm,n.,n.&v. 伤害；损伤,,,
harmful,'hɑːmfʊl; -f(ə)l,a.,a.有害的；致伤的,,,
harmless,'hɑ:mləs,a.,a. 无害的;不致伤的,,,
harmony,'hɑːrməni,n.,n. 融洽，和睦,,,
harvest,'hɑːvɪst,n.,n.& vt. 收割，收获（物）,,,
hat,hæt,n.,n.帽子(一般指有边的)；礼帽,,,
hatch,hætʃ,v.,v. （鸟、鸡）孵蛋,,,
hate,heɪt,vt.,vt.& n. 恨，讨厌,,,
have has had had,hæv,vt.,vt.有；吃；喝；进行；经受【一般现在 第三人称单数 过去式 过去分词】,,,
hawk,hɔːk,n.,n. 鹰,,,
hay,heɪ,n.,n. 作饲料用的干草,,,
he,hiː,pron.,pron. 他,,,
head,hed,n.,n. 头；头脑(像)；才智；首脑；源头；标题 a. 头部的；主要的；首席的 v. 率领；加标题；用头顶；出发；(船等)驶向,,,
headache,'hedeɪk,n.,n. 头疼,,,
headline,'hedlaɪn,n.,n. （报刊的）大字标题,,,
headmaster,hed'mɑːstə,n.,n. （英）中小学校长,,,
headmistress,ˌhɛdˈmistrəs,n.,n. 女校长,,,
headteacher,'hedtiːtʃə,n.,n. 中小学班主任,,,
health,helθ,n.,n. 健康，卫生,,,
healthy,'helθɪ,a.,a. 健康的，健壮的,,,
heap,hiːp,n.,n. 堆 v. 堆起来,,,
hear heard heard,hɪə(r),v.,"v. 听见；听说,得知【一般现在 过去式 过去分词】",,,
hearing,'hɪərɪŋ,n.,n. 听力,,,
heart,hɑːt,n.,"n.心.心脏, 纸牌中的红桃",,,
heat,hiːt,n.,n. 热 vt. 把……加热,,,
heaven,'hev(ə)n,n.,n. 天，天空,,,
heavy,'hevɪ,a.,a. 重的,,,
heavily,'hevɪlɪ,ad.,ad. 重地，大量地,,,
heel,hiːl,n.,n. 脚后跟,,,
height,haɪt,n.,n. 高，高度,,,
helicopter,'helɪkɒptə,n.,n. 直升飞机,,,
hello,həˈləʊ,int.,int. 喂；你好（表示打招呼，问候或唤起注意）,,,
helmet,'helmɪt,n.,n. 头盔,,,
help,help,n.,n. & vt. 帮助，帮忙,,,
helpful,'helpfʊl; -f(ə)l,a.,a. 有帮助的，有益的,,,
hen,hen,n.,n. 母鸡,,,
her,hɜː,pron.,"pron. 她(宾格),她的",,,
herb,ɜːrb,n.,n. 草药,,,
here,hɪə,ad.,ad. 这里，在这里；向这里,,,
hero,'hɪərəʊ,n.,n. 英雄，勇士，男主角,,,
heroine,ˈherəʊɪn,n.,n. 女英雄，女主角,,,
hers,hɜːz,pron.,pron. 她的,,,
herself,hɜː'self,pron.,pron. 她自己,,,
hey,heɪ,int.,int. 嘿！,,,
hi,haɪ,int.,int. 你好（表示打招呼、问候或唤起注 意）,,,
hibernate,'haɪbəneɪt,vi.,vi. 冬眠,,,
hibernation,ˌhaɪbər'neɪʃn,n.,n. 冬眠,,,
hide hid hidden,haɪd,v.,v. 把…藏起来，隐藏【一般现在 过去式 过去分词】,,,
hide and seek,haɪd-ənd-siːk,,捉迷藏,,,
high,haɪ,a.,a. 高的;高度的 ad. 高地,,,
highway,'haɪweɪ,n.,"n.公路,主要交通道路",,,
hill,hɪl,n.,n. 小山;丘陵;土堆;斜坡,,,
hillside,'hɪlsaɪd,n.,n. （小山）山腰，山坡,,,
hilly,'hɪlɪ,a.,a. 丘陵的； 多小山的,,,
him,hɪm,pron.,pron. 他（宾格）,,,
himself,hɪm'self,pron.,pron. 他自己,,,
hire,'haɪə,vt.,vt. 租用,,,
his,hɪz,pron.,pron. 他的,,,
history,'hɪst(ə)rɪ,n.,n. 历史，历史学,,,
hit hit hit,hɪt,n.,"n.& vt. 打,撞,击中【一般现在 过去式 过去分词】",,,
hive,haɪv,n.,n. 蜂房；蜂箱,,,
hobby,'hɒbɪ,n.,n. 业余爱好，嗜好,,,
hold held held,həʊld,vt.,vt.拿；抱；握住；举行；进行,,,
hole,həʊl,n.,n. 洞，坑,,,
holiday,'hɒlɪdeɪ; -dɪ,n.,n. 假日；假期,,,
holy,'həʊlɪ,a.,a. 神圣的,,,
home,həʊm,n.,n. 家 ad. 到家；回家,,,
homeland,'həʊmlænd,n.,n. 祖国,,,
hometown,'həʊm'taʊn,n.,n. 故乡,,,
homework,'həʊmwɜːk,n.,n. 家庭作业,,,
honest,'ɒnɪst,a.,a. 诚实的，正直的,,,
honey,'hʌnɪ,n.,n. 蜂蜜,,,
Hong Kong,hɔŋ kɔŋ,,* n. 香港,,,
honour,'ɒnə,n.,n. 荣誉，光荣 vt. 尊敬，给予荣誉【英】,,,
honor,ˈɒnə(r),n.,n. 荣誉，光荣 vt. 尊敬，给予荣誉【美】,,,
hook,huk,n.,n.& v. 钩子；衔接，连接,,,
hooray,hʊ'reɪ,int.,int. 好哇！（欢呼声）,,,
hope,həʊp,n.,n.& v. 希望,,,
hopeful,'həʊpfʊl; -f(ə)l,a.,a. 有希望的；有前途的,,,
hopeless,'həʊpləs,a.,"a.没有希望,不可救药的",,,
horrible,'hɒrəb(ə)l,a.,a. 令人恐惧；恐怖的,,,
horse,hɔːs,n.,n. 马,,,
hospital,'hɒspɪt(ə)l,n.,n. 医院,,,
host,həʊst,n.,n. 主人；节目主持人 v. 做主人招待,,,
hostess,'həʊstɪs; -es; həʊ'stes,n.,n. 女主人,,,
hot,hɒt,a.,a. 热的,,,
hot dog,hɔt- dɔɡ,n.,n. 热狗(红肠面包),,,
hotel,həʊˈtel,n.,n. 旅馆，饭店，宾馆,,,
hour,'aʊə,n.,n. 小时,,,
house,haʊs,n.,n. 房子；住宅,,,
housewife,'haʊswaɪf,n.,n. 家庭主妇,,,
housework,'haʊswɜːk,n.,n. 家务劳动,,,
how,haʊ,ad.,"ad.怎样,如何；多少；多么",,,
however,haʊ'evə,ad.,ad. 可是 conj. 然而，可是，尽管如此,,,
howl,haʊl,vi.,vi. 嚎叫，嚎哭,,,
hug,hʌg,v.,v. 拥抱,,,
huge,hjuːdʒ,a.,a. 巨大的，庞大的,,,
human,'hjuːmən,a.,a. 人的，人类的,,,
human being,ˈhjuːmən ˈbiːɪŋ,,人,,,
humorous,'hjuːm(ə)rəs,a.,a. 富于幽默的,,,
humour,'hjuːmə,n.,"n.幽默,幽默感【英】",,,
humor,ˈhjuːmə,n.,"n.幽默,幽默感【美】",,,
hundred,'hʌndrəd,num.,num. 百,,,
hunger,'hʌŋgə,n.,n. 饥饿,,,
hungry,'hʌŋgrɪ,a.,a. （饥）饿的,,,
hunt,hʌnt,vt.,vt. 寻找；狩猎，猎取,,,
hunter,'hʌntə,n.,n. 猎人,,,
hurricane,'hɜːrəkən,n.,n. 飓风，十二级风,,,
hurry,'hʌrɪ,vi.,vi. 赶快；急忙,,,
hurt hurt hurt,hɜːt,vt.,vt. 伤害，受伤；伤人感情 【一般现在 过去式 过去分词】,,,
husband,'hʌzbənd,n.,n. 丈夫,,,
hydrogen,'haɪdrədʒən,n.,n. 氢,,,
I,aɪ,pron.,pron. 我,,,
ice,aɪs,n.,n. 冰,,,
ice-cream,'aɪskri:m,n.,n. 冰淇淋【连字符】,,,
Iceland,'aislənd,,* n. 冰岛,,,
idea,aɪ'dɪə,n.,"n. 主意,意见,打算,想法",,,
identity,aɪ'dentəti,n.,n. 身份，特征,,,
identification,aɪˌdentɪfɪ'keɪʃn,n.,n. 鉴定，辨别,,,
idiom,'ɪdiəm,n.,n. 习语，成语,,,
if,ɪf,conj.,"conj.如果,假使,是否,是不是",,,
ignore,ɪg'nɔːr,v.,v. 忽视，对…不理会,,,
ill,ɪl,a.,a. 有病的；不健康的,,,
illegal,i'liːgəl,a.,a. 非法的,,,
illness,ˈɪlnəs,n.,n. 疾病,,,
imagine,ɪ'mædʒɪn,vt.,vt. 想像，设想,,,
